stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,29.12,388.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,14.24,328.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38,0,0,0,8.65,0,21.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,225.19,15.23,0,36.57,0,0,0,265.38,0,0,0,0,0,100.71,0,0,0,0,0,0,0,0,0,0,0,997.68,330.76,0,0,546.13,0,25.8,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.27,0,102.75,0,47.01,0,823.69,0,0,0,0,0,55.12,0,0,0,0,0,0,0,0,0,0,0,1873.84,422.1,0,0,923,0,6.91,9.34,4.19,50.64,0,25.03,0,0,0,0,0,0
 14-21,0,0,15.15,20.02,251.51,53.55,0,80.9,0,4.09,0,91.8,9.29,1.04,23.21,0,2.61,0,0,4.3,4.98,74.58,0,0,89.75,853.84,305.72,2.97,17.45,21.56,0,50.44,4.57,198.18,63.37,270.7,999.7,555.1,0,0,21.63,0,6
 24-34,0,0,21.48,13.07,150,11.12,0,156.34,10.3,12.85,2.07,103.05,8.47,0,34.77,8.76,20.13,6.28,27.32,4.49,20.22,199.91,3.53,3.32,138.44,1977.2,72.59,32.2,44.11,0,1.61,161.74,0,0,62.47,62.97,216.34,597.27,0,0,144.59,0,13.53
 36-46,0,0,5.26,0.56,97.06,1.1,0,234.45,94.94,30.87,13.63,152.13,1.89,0.76,18.93,11.96,20.84,6.48,12.91,0,80.84,240.42,0.87,8.77,92.64,2004.18,82.4,25.49,39.21,0,1.69,266.57,0.81,0,66.3,83.28,8.91,544.59,0,0,147.02,0,33.98
 48-58,1.15,1.29,6.59,0,82.35,2.07,0,501.62,80.73,41.09,20.28,200.99,1.97,13.37,9.42,8.45,6.59,49.98,11.66,4.14,73.96,304.53,3.59,4.33,86.42,1884.7,35.54,16.94,25.13,0,0.56,162.46,0,0,35.3,60.07,0,466.88,0,2.78,78.91,0.78,27.95
 60-70,0,0,1.61,0,90.62,3.52,0,971.14,113.17,31.7,16.9,223.2,9.6,11.16,18.23,32.9,4.72,83.93,18.56,0.72,101.93,402.76,10.46,12.96,83.28,2228.93,61.43,29.02,59.12,0,10.73,145.94,0,0,34.19,38.23,0,400.93,2.21,10.91,87.3,2.37,31.4
 72-82,0,0,7.7,0.75,76.05,59.53,0,852.57,90.53,31.49,15.18,259.2,20.6,2.09,7.14,27.3,3.93,46.1,18.95,5.09,58.69,547.42,14.24,37.25,58.72,1602.45,3.29,25,46.95,3.38,13.61,68.86,0,0,46.79,36.62,0,237.96,6.99,16.27,143.81,19.14,49.45
 84-94,0,0,18.48,1.76,159.55,43.44,0,755.09,161.63,26.93,9.98,235.49,50.95,7.82,7.83,46.49,10.78,87.99,22.7,6.85,147.96,456.72,6.69,20.08,71.39,1201.95,42.86,16.57,68.13,0,10.8,306.04,0,0,61.09,58.67,0,169.06,1.49,16.08,147.39,33.66,87.33
 96-106,0,0,10.94,0,134.38,54.32,1.71,755.74,169.24,32.92,11.2,260.6,40.3,1.06,12.1,41.95,17.69,101.59,44.21,23.16,38.88,434.61,13.63,23.38,72.01,1154.34,27.71,27.58,94.78,11.87,16.42,183.94,0,0,54.08,31.09,0,93.24,8.96,30.88,172.78,29.02,68.02
108-118,0,0,19.13,0.45,185.62,45.02,36.11,775.23,167.83,58.24,17.71,260.68,74.57,0,14.35,37.73,17.68,182.69,39.72,24.97,142.97,526.24,15.68,25.98,89.67,1596.54,98.88,17.33,91.35,0,33.79,169.04,0,0,72.31,62.1,0,91.41,14.35,19.98,183.82,18.31,35.28
120,0,0,28.42,0,213.01,28.22,3.69,739.11,126.38,72.29,27.56,427.59,64.01,0,18.14,103.57,34.43,119.69,41.85,36.87,30.33,673.32,19.22,75.45,87.34,2585.18,231.24,14.89,148.75,0,27.7,190.42,0,1.12,54.34,18.12,0,91.76,17.81,49.31,209.01,113.45,12.82
