stage,axial,epidermis,eye,glial,iridophores,mesenchyme,neural,vasculature
  5-6,6.74,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,6.43,0
 14-21,0,1.09,0.8,0,0,0,0,2.76
 24-34,0,0,0,0,0,0,1.82,0
 36-46,0,0,0,0,0,0,16.47,0
 48-58,0,0,0,0,0,0,5.36,0
 60-70,0,0,2.52,0,0,0,4.39,0
 72-82,0,0.69,7.89,0,1.42,0.78,2.9,0
 84-94,0,0,0,0,0,0.71,0,0
 96-106,0,0,0,2.49,0,1.73,0,0
108-118,0,0,0,1.24,1.09,1.42,3.82,0
120,0,0,0,0,0,3.93,0,0
