stage,blastomeres,epidermis,eye,gut,immune,muscle,neural,olfactory,spinal_cord,taste,vasculature
  5-6,6.46,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,7.13,0,0,0,0
 24-34,0,0,0.88,0,0,0,0,0,0,0,0
 36-46,0,0,0,0,0,0,0,0,0.72,0,0
 48-58,0,0,0.84,0,0,0,2.98,0,0,0,0
 60-70,0,0,0,0,0,0,6.13,0,0,0,0
 72-82,0,2.3,0,0,0,0,4.61,1.29,0,0,2.57
 84-94,0,0,1.48,0,0,0,2.95,0,0,0,3.61
 96-106,0,0.9,5.24,0,0.79,0,3.93,0,0,0,0.66
108-118,0,2.16,0,0,1.22,0.59,0,0,0,1.02,3.87
120,0,0,0,1.88,6.74,0,24.06,0,0,0,0
