stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,23.56,711.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,27.38,457.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.45,5.34,0,0,0,0,0,15.26,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,79.2,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,17.57,0,0,0,14.77,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,0,0,2.2,0,0,0,0.89,0,10.96,0,0,14.84,0,0,0,0,1.02,0,0,0,12.28,0,0,0,0,0,0.86,2.94,0.94,1.37,9.24,17.24,0,0,0,0,0
 24-34,0,0,0,0.62,1.91,0,0,29.51,0,0,0,0,0,0.65,0,0,65.66,0,0,5.54,0,1.06,5.31,0,2.69,55.77,1.04,0,0,0,0,1.08,0,1.47,1.96,0,21.31,0,0,0,0,0
 36-46,0,0,0,0,0,0,0,110.1,0,0,0,1.08,0,54.28,0,0,3.52,1.21,0,0,0,0.58,0,0,1.11,40.29,0,0.83,0,0,0,0,0,0,0,0,20.65,0,0,0,0,0
 48-58,0,0,0,0,2.38,0,0,936.33,2.65,0,0.45,4.72,0,229.74,0,0,2.54,1.9,0,0,6.79,5.34,0,0.4,6.07,82.97,0.48,0,0,0,0,1.79,0,0,0,0,15.12,0,0,0,0,3.22
 60-70,0,0,0,0,1.04,0.99,0,5209.95,0,1.4,0,18.46,0.99,122.4,0.87,0,1.72,0,0,0,0,36.38,0,0,0,128.6,0,0,0,0,0,8.64,0,0,0,0,11.93,0,0,0,0,0
 72-82,0,0,0,0,18.37,3.03,0,6330.66,1.11,0.5,0,21.53,3.88,43.09,0,4.19,7.82,0,0,0,0,36.29,0,0.88,1.16,262.23,0,2.25,5.69,0,1.67,6.66,0,0,0.58,0,29.61,0.68,0,10.61,0.67,13.73
 84-94,0,0,0,0,15.96,0,0,6703.38,0.76,0,0,47.79,1.3,70.84,1.56,3.55,9.91,0,0.89,5.39,0,27.22,0,2.01,4.2,168.62,1.25,9.83,1.58,0,0,9.88,0,0,0.69,0,24.66,0,1.97,5.56,0,9.56
 96-106,0,0,1.36,0,21.84,4.03,0,6055.18,0.86,3.27,8.87,48.54,3.69,0,5.14,7.13,14.46,0.66,4.96,0,0.98,26.84,0,1.41,5.32,200.95,0,3.54,0,0,0.97,20.95,0,0,4.11,0,14.17,3.05,4.04,6.09,2.35,0.75
108-118,3.95,0,0,0,13.2,6.3,0.5,5817.15,0,0,0,15.5,1.04,0,1.27,5.36,8.15,0,0.44,1.03,0,36.82,1.61,4.37,2.68,295.37,0,3.71,6.72,0,0,14.48,0,2.96,0,0,0,0,0,4.67,1.31,5.47
120,0,0,0,0,20.35,3.56,14.93,4080.28,0,2.21,0,79.66,0,0,0,0,13.11,17.05,2.39,1.84,0,43.08,0,0,0,304.51,0,3.63,5.55,0,0,4.1,0,0,0,0,12.02,0,6.44,0,0,0
