stage,epidermis,eye,glial,lateral.line,neural,olfactory,periderm
 10-12,0,0,0,0,9.42,0,0
 14-21,0,0,0,0,0,0,5.8
 36-46,0,0,0,0,0.59,1.24,0.58
 48-58,0,0,0,0,0,0,5.38
 60-70,0,0,0,0,10.87,0,0
 72-82,0,0,0,0,0,2.88,0
 84-94,0,0,0,0,0,0,0.7
 96-106,0,1.04,0.87,0,0,0.74,0.62
108-118,1.01,0,0,0.43,0,0,0
