stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,88.54,2933.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.88,0,0,0,0,0,0,0,0,0,0,0
  5-6,228.36,2411.67,0,0,0,0,0,0,0,0,0,0,0,7.74,0,0,0,0,0,0,0,0,0,0,0,87.96,21.09,0,0,16.23,0,55.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,165.54,187.89,0,225.86,0,0,0,681,0,0,0,0,0,183.7,0,0,0,0,0,0,0,0,0,0,0,3786.05,232.44,0,0,1371.88,0,0,24.24,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,257.12,0,313.52,0,30.34,0,949.34,0,0,0,0,0,186.44,0,0,0,0,0,0,0,0,0,0,0,7120.41,155.6,0,0,2502.36,0,4.52,51.35,3.57,264.39,0,12.45,19.89,0,0,0,0,0
 14-21,3.19,1.36,0,12.85,212.18,70.25,0,184.36,0,0,0,81.96,8.9,10.01,2.1,0,6.43,0,0,1.19,0,121.96,0.95,0,105.75,1521.82,34.38,2.65,68.98,54.8,0,20.03,7.64,266.63,101.27,7.65,301.96,630.74,0,0,8.94,0,0.98
 24-34,0,0,1.42,6.85,72.35,11.11,0,234.1,0.74,5.01,1.97,112.24,5.59,2.87,0.69,8.75,4.56,0,7.82,9.49,1.42,208.14,0,0,73.63,1765.61,9.39,24.22,24.79,0,0,51.78,0,2.28,14.07,3.72,63.63,431.68,0,0,43.27,0,3.25
 36-46,0,0,0,1.54,53.07,8.22,0,350.37,4.78,4.88,20.45,111.96,2.92,0,4.47,1.21,0.56,8.75,3.35,12.3,15.8,201.96,0,3.54,64.76,1627.39,8.24,26,11.89,0,0,46.07,0,2.72,6.96,7.79,2.76,420.6,0,0,25.89,0,16.74
 48-58,0.58,0,1,0,51.52,0.92,0,388.05,3.05,3.24,12.36,119.88,5.53,0.93,5.85,1.65,0.89,6.45,4.12,11.69,5.23,244.08,0.4,9.42,40.79,1034.76,1.66,12.56,9.9,0,4.87,23.11,0,0,3.15,2.69,2.82,280.68,0,0.44,12.58,0,16.54
 60-70,0,0,0,0,31.66,5.01,0,767.92,1.6,3.92,9.42,164.61,12.85,0.66,0,0.8,5.94,3.2,5.49,2.27,11.81,341.13,0.73,13.37,20.37,1132.11,5.22,15.56,13.95,0,3.12,43.85,0,0,1.41,0.65,0,187.94,0.81,4.98,21.12,1.52,18.82
 72-82,0,0,1.96,0,30.43,10.13,1.04,425.16,2.9,3.45,8.93,106.56,8.62,0.59,4.91,6.14,1.23,9.09,7.01,5.6,0,240.7,2.33,7.95,35.53,686.37,0.73,17.56,25.56,4.01,2.24,9.62,0,0,2.98,0.53,0,75.32,1.29,5.27,29.34,2.48,34.71
 84-94,0,0,0,0,34.14,27.3,0,305.02,0,11.87,12.89,77.82,9.62,1.23,9.01,15.73,14.64,5.24,2.88,3.65,0,279.3,2.19,14.59,52.76,503.99,3.96,36.23,18.88,0,0.6,85.24,0,0,6.81,1.23,0,114.27,3.71,12.26,31.63,1.97,14.07
 96-106,0,0,3.48,0,36.14,29.27,1.07,270.52,3.68,3.2,9.86,117.39,7.57,0,0.61,17.91,5.93,8.22,5.17,4.87,0.75,184.96,0.69,15.05,26.28,353.96,4.36,14.1,24,0,0,72.41,1.8,0,2.11,1.24,0,21.03,6.38,2.17,9.17,2.4,10.46
108-118,0,0,0.77,0.86,58.75,17.67,0.98,237.28,1.11,13.2,4.21,107.46,13.56,0,2.05,10.45,9.68,11.28,5.23,4,13.39,219.96,16.17,2.89,24.12,506.96,4.67,26.05,20.04,0,0,60.84,0.42,0,1.36,0.49,0,26.52,2.19,5.83,9.59,2.01,13.34
120,3.56,0,0,0,87.01,19.17,2.19,253.96,7.96,2.89,15.21,131.21,12.62,0,10.06,27.58,8.21,1.11,7.49,7.71,0,258.7,3.22,4.76,72.32,882.46,3.58,25.9,19.92,0,2.76,40.79,0,0,3.18,0,0,15.87,12.35,2.24,25.4,5.05,2.59
