stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,4644.57,81617.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,11115.15,147535.72,0,246.33,0,0,0,0,0,0,0,0,0,384.7,0,0,0,0,0,0,0,0,0,0,0,3699.68,489.11,0,0,1068.39,0,2558.05,0,0,0,0,0,0,0,0,0,0,0
  7-9,3002.23,4092.77,0,5403.6,0,29.81,0,12159.85,0,0,0,0,0,4186.55,0,0,0,0,0,0,0,0,0,0,0,113044.01,4579.52,0,0,38827.54,0,169.54,485.86,0,100.9,0,0,0,0,0,0,0,0
 10-12,0,2575.64,0,4129.18,0,600,0,6085.76,0,0,0,0,0,659.18,0,0,0,0,0,26.58,0,0,0,0,11.62,61544.47,2025.41,0,0,20772.15,0,62.15,278.74,93.29,2577.63,0,166.56,122.68,0,0,0,0,0
 14-21,0,3.19,6,176.79,1997.55,542.46,0,1130.79,0,3.32,0,272.18,72.65,7.91,17.95,3.18,50.38,5.67,4.6,20.41,17.22,919.81,3.84,0,870.07,13843.8,218.39,89.28,197.5,562.25,0,63.95,42.28,1434.94,129.86,27.04,1400.85,4533.59,0,0,37.47,0,11.08
 24-34,0,0.83,13.22,105.55,794.2,131.67,0,2912.55,0.73,31.85,28.34,469.44,45.41,5.45,23.46,10.2,62.57,53.43,72.54,32.46,48.82,2207.63,30.22,5.06,769.26,26660.56,84.58,260.1,287.69,0,11,251.39,3.19,12.41,36.23,5.09,299.22,5789.74,0,0,291.6,0,75.01
 36-46,0,0,4.87,9.22,347.71,51.22,0,7035.35,8.61,26.21,77.77,763.32,24.17,0.59,24.41,21.63,9.71,38.71,60.28,36.73,47.21,2258.89,13.35,59.3,610.02,31342.83,68.35,214.69,167.85,0,8.7,245.26,6.79,8.81,16.49,6.59,6.99,6228.94,0,2.92,190.21,2.33,57.93
 48-58,1.16,0,2.04,7.01,358.93,30.59,0,9347.14,8.89,43.65,65.1,1303.88,37.94,16.52,43.27,23.75,27.04,53.38,39.95,28.09,31.91,2518.46,15.78,107.29,465.35,25380.16,38.96,122.37,135.57,0,9.71,156.05,0.56,5.6,15.42,5.41,0,4876.88,0,7.89,129.76,3.61,113.29
 60-70,3.33,0,5.62,1.36,336.73,49.86,2.15,11756.95,20.17,67.56,71.1,1004.39,66.48,10.29,28.39,37.1,19.03,21.91,40.12,27.53,11.55,2654.5,13.31,139.87,265.08,22178.99,45.93,83.69,99.88,0,16.7,187.85,2.35,1.38,7.08,6.51,0,3376.17,18.32,51.08,129.15,20.22,189.63
 72-82,0,0,24.61,0.56,298.09,160.7,1.52,7424.57,6.17,34.28,118.27,712.13,57.52,0.55,33.7,60.61,38.92,20.55,57.58,10.46,4.11,2205.82,21.57,58.47,228.21,12571.74,15.01,89,83.64,0,18.56,127.22,0.85,0,5.53,2.21,0,1669.44,28.35,35.92,173.04,36.5,40.3
 84-94,0.62,0,21.51,2.94,451.82,137.92,9.51,5876.89,3.7,48.89,62.18,711.04,100.29,11.31,34.44,89.55,56.5,61.99,58.26,25.21,31.78,2190.65,41.6,120.68,233.75,9644.93,13.78,102.35,148.45,0,28.24,382.41,0,0,26.35,3.54,0,1293.14,67.08,66.6,213.89,55.31,88.06
 96-106,0,0,19.22,1.95,332.15,202.98,4.71,3839.46,8.75,40.29,69.63,599.17,94.81,0,23.61,91.64,34.49,16.27,39.7,24.45,10.58,1359.08,41.68,60.66,151.04,6069.6,20.39,102.1,106.2,0,23.53,274.21,5.56,0,11.06,0,0,435.18,62.56,40.55,159.16,33,46.05
108-118,0.45,0,13.07,3.92,352.01,131.72,8.04,3401.35,3.16,42.98,52.86,505.98,79.74,0,12.11,100.95,50.55,55.5,49.21,21.28,11.07,1531.44,27.02,62.02,145.85,8117.89,17.19,93.94,108.95,0,38.96,195.82,0.95,0,12.71,2.94,0,368.78,60.02,20.73,135.09,45.28,38.83
120,0,0,7,4.45,408.42,211.43,0,3444.4,19.1,81.06,59.37,865.83,65.47,0,15.54,200.69,42.61,51.06,19.92,36.43,4.88,1683.85,23.45,52.48,154.02,10970.21,30.47,112.66,127.01,0,4.46,247.97,0,0,17.72,7.02,0,304.92,27.66,49.39,224.37,49.46,8.5
