stage,eye,glial,mesenchyme,muscle,neural,somites,spinal_cord
 24-34,0,0,0,0,1.99,0.69,1.84
 36-46,0,1.35,0,0,3.47,0,0
 48-58,0.4,0,0,0,0,0,0
 60-70,0,0,0,0,0.99,0,2.62
 72-82,5.69,0,1.14,0,0,0,0
 84-94,2.02,0,0.61,0,0,0,0
 96-106,0,0,0,1.09,5.07,0,0
108-118,0,0,0,0,1.62,0,0
