stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,18.02,633.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.85,0,0,0,0,0,0,0,0,0,0
  5-6,75.2,871.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.08,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,29.79,12.22,0,21.14,0,0,0,67.45,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,647.32,14.21,0,0,185.43,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,34.37,0,28.14,0,0,0,43.12,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,618.88,12.43,0,0,170.98,0,0,26.48,0,76.72,0,0,0,0,0,0,0
 14-21,0,0,0,0,16.57,3.62,0,6.38,0,0,0,0,0.99,0,0,0,0,0,0,0,1.13,3.85,0,0,13.14,63.31,4.38,0,3.96,2.95,0,2.19,0,13.87,0,10.6,15.16,0,0,0,0,0
 24-34,0,0,1.92,1.44,10.34,0.66,0,38.21,0,0,1.24,1.62,1.74,0,0,1.61,1.24,0,0.64,0,0.8,29.55,0,0,8.86,253.84,1.3,0,4.33,0,0,15.73,0,0,0,2.82,34.66,0,0,6.51,0,0.77
 36-46,0,0,0,0,3.29,0,0,28.3,0,0,1.64,5.01,0,0,0,0,0,0.94,0,6.51,2.52,10.7,1.19,0,6.85,277.08,0.85,0.86,3.55,0,0,3.55,0,0,0,0,33.01,0,0,8.44,0,0
 48-58,0,0,0,0,20.72,0,0,96.81,1.56,3.77,0,8.15,4.28,0,0,2.27,4.58,2.29,0,0,3.29,25.37,0.46,0,27.41,211.08,5.76,0,8.22,0,0,30.96,0,0,0,0,20.59,0,0,1.8,0,0.39
 60-70,0,0,0,0,12.87,1.64,0,137.09,0,0,2.65,40.73,7.24,0,0,0,4.18,2.8,1.03,1.68,0.86,42.35,0,1.3,10.73,185.87,0,4.45,0,0,0,11.27,0,0,0,0,9.81,0,0.57,0,0.71,4.11
 72-82,0,0,0,0,4.64,6.2,0,84.31,0,0,0,12.79,1.81,0,0.5,1.67,0,0,0,8,0,25.89,0,0,0,118.09,0,2.57,0.5,0,0,4.9,0,0,4.28,0,16.53,0.81,0,0.5,0,4.1
 84-94,0,0,0,1.04,16.56,1.01,0,39.87,0.56,0.57,2.73,11.28,0.96,0,0.78,2.11,3.21,0.7,0.69,0.58,0,25.5,0.92,4.58,7.61,53.31,0,0,5.7,0,7.18,10.1,0,0,4.22,0,7.32,0,4.46,6.87,3.61,0
 96-106,0,0,0,0,8.56,0.8,0,8.67,0,0,0.81,14.38,3.41,0,0,0.59,0.74,1.39,0,0,0,11.12,0,0,2.08,47.26,0,1.9,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0
108-118,0,0,0.77,0,5.21,1.95,0.55,33.73,0,3.7,0.65,7.54,0.69,0,0,0.53,0.46,0,1.52,0.43,0,36.1,5.9,0,1.48,59.27,0.67,1.99,6.7,0,5.54,8.43,0,0,2.75,0,0,0,0,0,0,0
120,0,0,0,3.17,16.08,9.92,0,73.25,0,3,0,25.55,2.35,0,1.85,3.45,1.51,0,0,0,0,40.42,0,2.61,4.96,213.32,0,0,3.01,0,0,13.87,0,0,0,0,0,0,0,2.95,19.49,0
