stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,636.38,11274.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.4,0,0,0,0,0,0,0,0,0,0,0
  5-6,564.97,8201.96,0,8.02,0,0,0,0,0,0,0,0,0,96.19,0,0,0,0,0,0,0,0,0,0,0,465.86,24.63,0,0,35.23,0,158.55,0,0,0,0,0,0,0,0,0,0,0
  7-9,131.54,209.49,0,134.05,0,0,0,587.68,0,0,0,0,0,166.45,0,0,0,0,0,0,0,0,0,0,0,3601.87,116.67,0,0,987.04,0,29.48,12.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,214.74,0,554.83,0,105.94,0,477.63,0,0,0,0,0,138.65,0,0,0,0,0,5.32,0,0,0,0,0,8384.51,326.64,0,0,1402,0,20.85,11.92,14.62,336.27,0,0,0,0,0,0,0,0
 14-21,3.62,4.06,36.4,243.34,5556.48,1145.38,0,1272.69,0,58.88,0,153.21,160.28,133.79,50.72,127.24,242.14,10.69,24.58,53.26,100.53,1086.55,46.76,0,683.03,8747.71,574.42,69.38,384.75,254.67,0,1202.87,24.24,786.31,224.57,108.82,970.43,2768.21,0,0,285.32,0,71.53
 24-34,0.88,0,37.47,134.54,2060.81,161.31,0,1121.92,1.2,207.06,17.84,160.74,85.13,21.63,59.25,332.4,347.39,29.67,129.69,86.95,202.76,1214.37,111.94,3.32,510.52,5691.53,210.83,216.42,206.84,10.77,9.99,1622.41,0,11.76,272.38,10.54,170.93,1564.01,0,0,887.16,0,196.73
 36-46,0,0,24.37,18.57,997.49,24.68,0,889.77,7.73,176.54,58.7,240.07,53.16,16.09,59.66,405.35,194.09,46.27,89.51,46.55,223.11,1052.62,107.99,19.4,267.15,3938.39,174.2,160.46,138.98,0,1.55,2485.96,6.42,3.14,283.94,23.04,0,991.29,0,2.51,589.4,0,295.89
 48-58,4.03,0,13.5,4.69,812.04,22.24,0,897.79,14.96,269.12,51.84,330.05,41.72,63.54,52.49,416.65,104.82,51.26,80.84,78.87,155.61,1093.29,79.1,38.32,211.8,2459.69,127.06,73.27,129.7,0,11.8,2026.9,0.65,0,111.62,2.27,1.38,579.51,0,3.05,397.74,1.55,343.71
 60-70,1.45,0,18.23,1.36,908.45,40.29,0,1267.78,5.72,272.78,112.31,360.01,83.47,21.2,52.13,519.68,127.06,88.85,79.15,54.03,144.6,1349.38,67.18,56,140,1873.28,98.31,75.48,121.75,0,15.37,1744.74,0,5.3,136.34,3.52,0,247.93,14.06,34.13,345.13,10.76,325.5
 72-82,0,0,84.4,4.8,1080.51,161.36,5.38,1462.49,10.28,269.55,128.04,508.35,202.34,21.71,63.52,707.85,199.96,104.44,126.49,78.54,126.94,1883.14,114.24,94.68,199.86,2047.58,40.57,128.54,216.95,4.01,28.86,1762.61,1.65,0,122.23,0.59,0,190.62,71.5,56.79,537.04,65.22,365.21
 84-94,1.23,0,81.67,7.49,2367.95,123.51,20.3,1361.73,1.66,693.24,102.5,481.08,378.71,37.86,40.59,968.78,391.52,149.93,213.22,84.45,233.27,1634.01,153.34,119.37,158.71,1729.51,69.61,202.32,248.85,0,14.46,5893.64,1.4,0,218.15,0.63,0,165.61,294.52,76.37,548.24,62.48,345.97
 96-106,0,0,92.53,13.85,3724.56,265.97,22.94,1574.84,15.26,850.29,132.97,687.02,626.8,3.7,99.61,1067.37,558.99,165.97,258.05,158.22,133.31,2056.89,258.87,112.26,169.34,1955.84,98.74,296.5,359.29,0,37.63,6064.67,8.68,0,216.23,1.29,0,117.87,442.95,65.71,704.54,88.49,375.25
108-118,5.57,0,85.45,27.46,4433.75,238.41,23.68,1519.2,13.74,1283.76,123.5,679.92,786.79,0,59.16,1056.47,589.35,257.87,242.88,212.82,190.4,2209.24,227.95,113.66,250.7,2803.65,132.21,231.13,336.21,0,64.42,6285.45,0,0,238.54,2.83,0,110.74,459.63,88.11,718.89,83.48,341.23
120,8.54,0,46.48,6.49,2588.25,289.01,11.74,921.42,5.04,694.97,90.66,556.3,422.63,5.2,48.11,1215.87,245.36,237.69,166.14,153.54,79.43,1835.68,111.19,133.18,189.3,2593.16,201.07,187.18,271.81,0,45.91,2639.03,4.99,0,117.28,1.32,0,120.44,163.87,92.16,695.66,118.52,193.42
