stage,axial,blastomeres,eye,glial,ionocyte,muscle,neural,spinal_cord,taste,visceral_smooth_muscle
  5-6,0,38.87,0,0,0,0,0,0,0,0
  7-9,3.9,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,0,0.9,0,0,0
 24-34,0,0,0,0,0,0,1.92,0,0,0
 36-46,0,0,0,1.06,0,0,1,0,0,0
 48-58,0,0,0,0,0,0,0,0.93,0,0
 72-82,0,0,0.64,0,0,0,4.1,0,0,0
 84-94,0,0,0,0,1.03,0,0,0,0,0
 96-106,0,0,0,0,0,0,0,0,0,1
108-118,0,0,0,0,0,1.13,1.18,0,0.48,0
120,0,0,12.27,0,0,0,0,0,0,0
