stage,blastomeres,eye,glial,heart,neural,olfactory,spinal.cord,vasculature
  3-4,18.75,0,0,0,0,0,0,0
  7-9,0,0,0,0,6.81,0,0,0
 14-21,0,1.34,0,0,1.16,0,0,0
 24-34,0,0,0,0,0,0.6,0.83,3.37
 36-46,0,0,0,0,5.57,0,1.19,0
 48-58,0,0,0,0,4.26,0,2.68,0
 60-70,0,0,0,0,7.52,0,5.66,0
 72-82,0,0,0,0,9.5,0,0,0
 84-94,0,0,0,0,8.66,0,0,0
 96-106,0,0,0,0,2.69,0,5.27,0
108-118,0,0,0,0,1.84,0,0,0
120,0,9.22,3.44,3.24,8.78,0,0,0
