stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1394.58,20796.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.28,0,0,0,0,0,0,0,0,0,0,0
  5-6,3326.31,44910.08,0,99.02,0,0,0,0,0,0,0,0,0,507.69,0,0,0,0,0,0,0,0,0,0,0,2406.37,218.81,0,0,558.2,0,786.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,892.65,1268.56,0,1979.81,0,28.83,0,3841.2,0,0,0,0,0,2176.36,0,0,0,0,0,0,0,0,0,0,0,38000.81,1018.45,0,0,15873.98,0,129.23,215.32,0,9.82,0,0,0,0,0,0,0,0
 10-12,0,933.46,0,1578.3,0,281.74,0,2440.89,0,0,0,0,0,827.21,0,0,0,0,0,0,0,0,0,0,7.75,25501.72,338.1,0,0,11447.2,0,79.92,182.67,73.7,1330.43,0,63.04,34.53,0,0,0,0,0
 14-21,4.04,8.11,0,187.75,2298.56,879.08,0,1280.54,0,0,0,222.74,78.44,27.54,5.12,25.29,63.7,16.36,13.73,3.33,4.28,1098.91,3.05,0,966.85,14267.44,308.64,105.98,181.07,569.03,0,529.77,17.49,2562.12,112.42,3.91,1498.21,4251.19,0,0,72.01,0,2.98
 24-34,4.02,0,1.1,38.81,660.33,395.08,0,2525.91,0,6.91,6.96,287.65,25.28,5.91,22.36,76.29,27.67,52.22,39.76,35.74,3.29,1978.9,16.36,12.26,754.95,17114.74,141.62,188.18,204.8,10.77,0,748.04,0,29.34,38.84,10.48,152.41,3948.47,0,0,362.91,0,61.89
 36-46,0,0,0,5.92,361.53,120.57,0,4813.37,0,22.62,7.25,240.79,21.13,0,6.04,79.21,6.04,75.31,13.56,34.03,17.63,1384.2,5.77,38.19,500.53,10684.42,42.37,91.55,68.57,0,0,298.8,2.27,8.13,27.34,0,0,2456.11,0,0,184.56,0,45.38
 48-58,1.92,0,0,1.79,323.9,95.76,0,5494.6,0,15.4,14.44,308.21,22.98,0,22.32,51.67,16.26,40.87,15.51,18.69,0,1457.73,11.36,84.29,301.88,5250.65,31.18,37.9,77.3,0,0.39,116.87,0,3.76,14.62,1.37,0,876.67,0,0,125.68,0,42.69
 60-70,0.81,0,0,0,290.38,9.8,0,3900.16,1.01,10.72,14.73,290,55.72,0,8.63,33.35,9.05,36.88,17.64,18.33,21.77,1234.02,9.52,113.77,230.14,2785.36,12.36,29.34,49.28,0,0.71,84.67,0.85,0,25.84,0.81,0,160.16,2.84,0,54.69,1.79,29.24
 72-82,0,0,2.49,0,234.96,33.98,5.6,1297.38,1.11,1.77,5.04,278.06,82.46,0,7.76,70.06,23.4,27.37,7.36,33.8,0.49,924.05,4.8,67.67,139.52,1584.07,4.46,42.65,47.04,4.01,0.71,31.66,0,0,7.33,0,0,51.65,13.12,2.24,93.35,0.59,25.69
 84-94,0,0,2.22,7.64,341.13,79.33,17.01,1320,1.51,2.78,4.45,181.13,186.56,0,8.68,67.87,21.98,23.25,19.98,53.07,15.55,859.79,2.74,73.56,175.58,1403.5,16.52,54.33,52.33,0,1.01,85.32,0,0,17.18,0,0,40.51,32.59,4.63,120.71,3.12,0
 96-106,5.36,0,1.93,0.87,220.38,97.86,7.3,916.64,0,3.8,3.15,229.76,150.05,0,21.54,128.59,13.46,11.88,20.16,70.19,0.69,497.08,4.58,37.62,110.5,1232,15.36,31.62,64.67,0,2.27,100.47,2.22,0,15.82,0,0,34.88,31.08,1.96,132.43,6.05,10.31
108-118,0.66,0,0.6,3.2,167.2,124.03,9.38,1084.93,0.46,3.43,11.63,282.44,111.51,0,9.64,94.59,13.85,17.52,17.13,47.16,9.55,419.4,1.63,32.7,151.29,1593.3,13.83,52.17,43.27,0,0,74.47,0.79,0,20.14,0,0,29.72,32.49,2.76,107.04,0.68,2.67
120,0,0,2.08,0,74.81,140.32,1.69,999.29,0,3.04,22.13,320.82,29.38,0,6.72,100.77,8.7,18.09,7.2,29.1,3.24,390.93,1.12,35.75,130.79,1632.52,15.88,17.54,51.98,0,2.76,42.21,0,0,12.71,0,0,38.28,4.4,0,53.65,8.44,8.31
