stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,14.79,22.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,0,0,0,7.61,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.79,0,0,0,29.39,0,0,0,59.25,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4983.55,62.98,0,5.53,0,383.83,0,1.02,0,3.33,0,8.22,1.03,0,0,1.04,0,1309.31,22.69,0,1739.17,234.14,8.26,1.85,0,1.7,0,10.46,56.21,9.15,9.62,2981.91,81.96,0,0,1.82,0,0
 24-34,0,0,1.46,3.21,18981.69,39.29,0,184.78,306.21,9322.6,1485.45,36.76,4.25,4.7,44.29,4.54,24.97,0.85,23.16,12.59,15.45,11563.89,228.22,2.43,8149.5,2421.95,32.35,25.58,17.14,43.07,1.98,131.35,5.64,19.79,12.17,1696,544.39,0,0,102.8,0,10.58
 36-46,0,0,0,0,22727.82,17.1,0,322.47,323.22,24434.91,8386.54,115.32,1.47,3.2,88.7,35.65,72.66,24.11,62.37,20.51,37.4,20909.53,207.43,36.78,9656.74,2519.13,27.03,50.28,9.48,0,0.97,221.94,30.8,33.45,40.59,78.84,533.31,0,15.87,74.9,0.78,43.81
 48-58,0.73,0,0,0,24044.35,24.7,0,1220.4,66.72,26230.03,20271.62,324.32,3.59,4.83,111.74,39.61,15.84,18.7,12.21,23.69,64.27,34651.23,209.46,153.24,9915.28,4591.87,40.77,55.8,19.94,3.66,14.13,206.39,7.52,1.58,27.02,0.55,723.44,0,20.59,72.31,0.72,188.41
 60-70,4.84,0,0,0.68,23050.32,26.72,0,1572.59,26.19,24487.14,24806.23,232.55,12.3,0,112.42,81.3,26.33,4.88,20.88,23.01,11.38,43191.97,342.27,293.38,6318.7,2776.38,15.48,57.44,6.21,0,33.03,194.99,0,38.58,18.5,0,309.29,5.03,325.44,53.52,144.92,114.58
 72-82,0,0,5.97,0,18665.21,113.64,2.09,3647.56,132.11,23610.84,32721.29,327.59,57.19,0,108.96,27.84,30.88,19.91,18.21,15.42,48.33,63331.55,250.25,741.07,8043.41,3207.33,4.86,225.53,22.21,0,69.17,204.29,8.75,19.09,5.78,0,276.68,21.83,635.27,85.49,607.2,571.94
 84-94,0,0,0,0,33176.23,91.44,11.51,3835.28,41.36,28731.19,23885.34,428.58,51.65,1.67,178.76,21.63,59.61,65.91,23.92,27.36,8.07,48148.62,320.51,836.26,5495.17,1630.13,26.59,152.58,26.38,0,37.11,187.65,0,46.65,3.38,0,254.12,137.12,683.6,76.87,548.3,58.79
 96-106,2.25,0,4.39,50.52,31179.53,288.38,43.43,2823.7,53.55,26553.99,21435.65,360.96,95.21,0,248.7,57.93,112.05,30.45,50.57,167.54,19.11,50239.11,460.15,692.42,4312.29,3627.58,15.13,325.96,24.05,0,197.85,483.12,0,48.84,9.89,0,54.8,46.86,716.61,161.53,680.17,88.25
108-118,0,0,4.77,2.44,29440.21,135.15,30.86,1748.08,16.11,34323.39,15290.14,370.93,78.37,0,147.97,28.35,79.96,23.13,11.28,53.73,10.94,49949.34,202.68,857.29,2972.24,3278.94,7.84,176.07,22.82,0,272.86,211.05,0,17.29,0.44,0,63.76,37.05,1593.08,83.28,684.43,76.11
120,3.35,0,4.66,0,19827.2,126.17,28.56,1537.64,17.72,22617.37,14973.7,262.68,80.01,0,139.12,20.03,50.51,0,23.31,45.04,0,46578.81,187.35,889.09,2846.27,2747.18,39.74,152.28,38.63,10.96,261.9,180.52,0,38.34,0,0,67.42,20.33,893.96,114.19,1125.26,19.72
