stage,eye,glial,immune,lateral.line,mesenchyme,neural,paraxial.mesoderm,spinal.cord
 10-12,0,0,0,0,0,8.44,5.62,0
 24-34,0,0,0,0,0,1.13,0,1.88
 36-46,1.24,0,0,0,0,1.77,0,0.62
 48-58,14.09,5.14,0,0,0,2.8,0,0
 60-70,42.68,0,0,0,0,1.26,0,0
 72-82,71.32,0.98,0,0,0.7,7.54,0,0
 84-94,73.12,0,3.94,2.31,1.24,3.77,0,0
 96-106,43.51,0.67,3.17,0,0,4.21,0,0
108-118,52.33,0,2.77,0,1.54,5.51,0,0
120,30.04,0,14.8,1.88,0,0,0,0
