stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,32.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,56.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.25,6.68,0,4.34,0,0,26.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.69,0,0,0,35.87,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,14.32,0,0,15.21,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,227.37,15.01,0,0,126.69,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,15.42,6.89,7.46,0,0,0,3.64,0,1.84,1.78,0,0,0,0,0,0,2.82,0,0,5.66,76.24,0.85,0,3.2,1.85,0,0,1.12,15.98,0,1.83,18.51,32.49,0,0,2.16,0,0
 24-34,0,0,0,0.68,0.88,0.78,14.51,0,1.56,0,1.36,0,0,0,0,2.66,0,0.7,0,0,13.36,0,0,3.77,119.54,1.36,2.05,0.62,0,0,0.89,0,0,1.12,0,4.12,31.72,0,0,0.61,0,0
 36-46,0,0,0,0,1.3,0,36.82,0,0,0,0.9,0,0,0,0,0,0,0,0,0,10.46,0,1.12,2.07,182.48,0,0,7.23,0,0,0,0.65,0,0,0,0,54.96,0,0,3.83,0,2.94
 48-58,0,0,0,0,0.95,0.73,51.77,0.9,0,0.75,8.75,0,0.54,0,0,4.73,2.21,0,0,5.09,8.74,0.59,0,0.43,163.05,0.43,0,1.36,0,0,4.91,0,0,0,0,0,55.93,0,0,3.15,0,0
 60-70,0,0,0,0,0.99,2.27,186.14,0,1.87,0,25.14,0,6.56,0,2.96,0.61,0.66,0,0,0,15.86,0,0,0,156.6,0,0,0,0,0,0.86,0,0,0,0,0,48.74,0,0,0.75,0,0
 72-82,0,0,0,0.75,3.41,6.02,181.6,0,0,2.33,8.38,0,0.52,0,0,0,0.73,0,0,0,22.11,0.77,2.5,0,191.16,0,0,3.19,0,0,10.82,0,0,0,0,0,66.72,0,0.9,3.96,0,2.57
 84-94,0,0,0,0,5.61,21.31,190.84,0,0,0,23.73,0,0,1.02,0,2.06,0.68,0,0,0,29.53,0,0,2.98,161.08,0,2.82,1.95,0,2.48,8.78,0,0,1.07,0.55,0,48.24,0,5.58,7.45,0,0
 96-106,1.12,0,0,0,4.4,18.74,287.91,0,3.53,2.38,30.87,1.74,0,0,0,1.32,0,1.83,0,0,30.66,3.66,1.41,1.28,162.41,1.83,8.31,3.07,0,0,3.3,0,0,0,0,0,27.18,3.18,0,5.3,0,0
108-118,0,0,3.12,0,2.32,13.16,239.1,0,0.63,2.06,49.23,0,0,0,2.28,1.38,0,0.5,0.61,0,36.95,0.94,0.94,0,308.01,0.89,3.4,2.49,0,0,5.16,0,0,0,0,0,9.85,0.52,2.08,4.63,0.77,0
120,0,0,4.34,0,32.67,23.78,177.88,0,2.7,4.91,49.8,0,0,0,10.08,3.78,1.11,0,0,0,83.66,3.7,0,6.11,270.04,9.99,0,15.55,0,0,12.37,0,0,0,0,0,11,0,1.56,1.09,0,0
