stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,47.63,836.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.93,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.3,673.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,8.7,0,0,16.86,0,16.32,0,0,0,0,0,0,0,0,0,0,0
  7-9,46.44,0,0,37.38,0,0,30.57,0,0,0,0,0,27.04,0,0,0,0,0,0,0,0,0,0,0,295.02,51.76,0,0,243.45,0,0,47.57,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,26.06,0,87.57,0,30.63,12.5,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,409.4,29.62,0,0,122.14,0,0,0,0,69.42,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.62,23.78,11.93,13.35,0,0,0,10.55,1.89,0,5.05,0,0.95,0,0,0,0,38.79,0,0,29.78,210.17,6.04,3.62,4.29,11.34,0,0,2.62,16.32,3.45,1.27,9.45,109.04,0,0,68.77,0,0
 24-34,0,0,1.46,0.61,15.51,9.26,40.76,0,1.81,1.97,14.19,3.24,0,12.75,0,0,0,0,4.01,4.92,142.55,0.84,0,46.32,1511,2.12,28.77,5.16,0,0.99,2.16,0,0,0.84,0,3.09,297.39,0,0,356.03,0,0
 36-46,0,0,0,0,3.17,0,256.21,0,1.75,4.33,29.81,1.58,0,9.79,0,0,0.57,0.56,0,0,175.57,0,3.79,36.36,3616.45,0.9,32.59,3.43,0,1.69,0,0,0,1.48,1.69,0,712.01,0,1.23,203.35,0,2.41
 48-58,0,0,0,0,7.05,4.47,831.11,2.49,11.45,4.24,103.03,0,0,11.69,0.89,0,6.95,0.38,0,3.98,256.44,0.81,8.98,33.97,3873.64,0.5,22.23,2.86,0,0.56,0.87,0,0,1.83,1.59,0,748.29,0,0.4,155.64,0.9,0.96
 60-70,0,0,0,0,12.9,0,1013.56,7.57,3.68,3.85,58.61,0,0,11.34,1.61,0.62,0.88,0.82,0,2.57,301.51,0,9.85,28.22,3064.69,0,9.53,5.99,0,2.87,9.03,0,0,0,0,0,605.92,0,18.41,126.92,7.1,7.53
 72-82,0,0,1.44,0,18.48,0.52,707.71,5.21,1.17,11.19,57.97,4.2,0,7.98,5.76,0.54,0.59,2.18,0,0.49,468.26,0,28.65,28.61,2610.31,0.53,13.05,7.77,0,4.43,0,0,0,0,0.49,0,397.34,0,12.5,183.19,16.68,16.69
 84-94,0,0,4.5,0,9.76,2.65,596.97,2.89,0.69,7.08,64.01,3.39,0,6.8,2.35,1.12,1.84,1.97,0,3.13,408.63,0.92,30.34,33.55,1768.66,0,9.24,3.22,0,12.46,2.83,0,0,3.02,9.8,0,339.03,0,13.68,182.87,9.48,15.86
 96-106,0,0,2.18,0,22.97,10.5,485.84,2.6,4.46,5.05,77.3,5.55,0,9.69,5.59,3.15,3.37,2.59,1.06,0,414.86,0,15.95,29.93,1706.93,0,18.78,11.36,0,12.39,7.78,0,0,0.9,0,0,109.17,0,20.68,153.4,19.05,1.99
108-118,0,0,1.95,0.74,20.3,0.98,445.6,5.28,1.9,5.49,59.09,2.75,0,7.36,9.66,0.67,10,4.19,1.21,10.07,493.55,0,20.78,27.76,2391.51,0.41,18.75,3.27,0,28.43,4.79,0,0,0,0,0,109.29,1.01,9.26,150.74,25.84,7.02
120,0,0,2.96,0,5.74,23.42,335.64,9.01,2.39,4.21,96.12,13.49,0,3.7,3.53,6.78,7.29,0,0,0,340.67,0,45.71,5.35,2594.87,0,14.04,6.7,0,5.46,8.65,0,0,3.15,2.64,0,118.77,1.81,17.39,105.07,26.76,34.36
