stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.65,0,0,0,25.01,0,110.37,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.23,0,112.22,0,9.39,0,23.18,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,4666.83,25.1,0,0,187.43,0,118.3,0,34.43,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.97,2809.14,58.93,0,27.65,0,21.17,0,2.35,16.97,3.91,11.85,0,65.05,0,0,0,6.09,163.92,8.98,0,136.18,153.97,15.91,7.53,8.33,8.44,0,705.08,37.37,0,6.23,107.82,40.54,0,0,32.76,0,0.97
 24-34,1.76,0,2.68,14.12,1959.09,15.87,0,95.39,0,191.75,9.68,15.58,5.84,0,54.56,0,84.67,2.22,18.63,3.44,32.21,614.65,46.77,1.6,289,636.31,17.91,16.12,30.63,0,0.99,1693.61,0.93,6.68,11.69,45.2,92.55,0,0,389.95,0,18.93
 36-46,0,0,2.74,0,1197.18,6.31,0,128.44,7.54,306.96,25.42,29.27,7.01,0,36.96,0,47.12,23.24,25.86,2.04,76.54,846.7,25.81,15,198.97,663.68,30.87,31.31,30.49,0,8.19,1730.19,0,2.82,10.85,4.56,95.56,0,1.23,272.74,0,32.14
 48-58,0,0,0,1.99,1092.15,4.49,0,227.36,4.31,350.89,51.43,57.08,5.04,0.73,24.18,0,20.2,11.26,30.81,5.11,15.62,1067.91,35.07,37.42,161.89,625.31,38.97,17.68,35.11,0,3.05,851.39,0,0.98,1.65,0,113.56,0,4.67,193.06,0.48,39.45
 60-70,0,0,0.82,0,1210.88,5,0,232.08,5.4,327.31,72.95,71.16,24.59,0.59,48.16,4.08,27.38,5.99,27.14,24.61,33.31,1480.19,12.31,53.54,94.76,673.39,24.77,10.27,41.98,0,16.08,782.51,0,2.8,1.46,0,84.64,14.42,25.74,137.61,11.19,66.07
 72-82,0,0,5.01,0,802.43,3.61,1.16,217.21,0.55,259.84,53.71,100.26,22.29,0.52,26.24,0,57.27,20.48,28.23,25.02,15.31,1478.43,18.21,66.25,78.68,480.52,10.2,13.44,34.13,0,11.02,364.56,0,0.75,2.66,0,53.67,17.94,27.51,266.75,27.45,64.58
 84-94,0,0,8.06,0,1456.44,15.86,2.63,219.52,12.42,368.54,61.89,80.61,48.03,2.33,25.27,1.07,76.88,12.88,23.41,39.49,16.57,1370.16,37.25,70.32,98.01,315.12,13.34,11.16,44.71,0,9.68,839.58,0,2.68,1.25,0,40.82,46.51,28.97,226.59,38.5,7.55
 96-106,0,0,12.04,0.86,889.61,15.74,2.26,151.88,4,222.05,37.98,80.4,39.29,0,22.09,0.65,73.82,25.19,19.18,44.21,9.4,893.4,29.83,37.87,68.82,217.88,3.79,25.36,40.54,0,31.24,633.22,0,3.21,0.6,0,21.47,48.46,27.12,176.39,33.09,24.06
108-118,0,0,0.91,0,985.8,0.87,25.42,93.15,7.64,293.29,37.99,71.54,43.83,0,8,1.67,45.1,26.19,23.09,85.56,18.79,808.77,32.33,44.77,48.71,343.31,9.15,27.31,48.81,0,34.45,540.48,0,4.52,0,0,7.43,43.63,5.5,195.11,17.99,28.5
120,0,0,0,1.28,938.75,2.01,7.88,148.29,8.06,226.59,37.07,117.69,42.73,0,24.37,4.72,36.6,31.21,6.77,96.25,3.89,693.44,12.18,81.94,53.4,440.51,15.51,4.34,39.93,0,56.08,408.25,0,1.26,0,0,10.31,18.03,7.31,162.83,15.06,10.46
