stage,epidermis,eye,immune,mesenchyme,muscle,neural,paraxial_mesoderm,spinal_cord,visceral_smooth_muscle
  7-9,0,0,0,0,0,8.86,8.5,0,0
 10-12,0,0,0,0,0,4.85,0,0,0
 14-21,0,0,0,0,0,0.87,0,0,0
 24-34,0,0,0,0,0,12.57,0,0,0
 36-46,0,0,0,0,0,0.7,0,2.17,0
 48-58,0,0,0.97,0,3.54,9.93,0,3.2,0
 60-70,0,0,0,2.21,0,5.39,0,0,0
 72-82,0,0,0,0,1.1,0.88,0,0,0
 84-94,0,0,0,2.9,0,4.24,0,0,0
 96-106,0,0,0,2.11,0,0,0,0,0.59
108-118,0.47,0.6,0,2.09,0,0,0,0,0
