stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,64.89,0,0,0,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,31.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.76,5.49,0,3.34,0,0,0,37.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.36,9.23,0,0,22.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.71,0,4.3,0,0,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.85,0,0,0,29.63,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,13.83,0,0,0,1.77,0,0,1.87,0,0,18.69,2.82,0,0,0,0,0
 24-34,0,0,0,0,2.02,0,0,4.38,492.91,0,0,1.26,0,0,0,2.43,0,0,0,1.34,4.85,8.72,0,0,93.62,173.31,0.64,2.11,1.69,0,0,16.26,0,0.69,4.89,128.84,32.38,0,0,5.52,0,0
 36-46,0,0,0.85,0,2.02,0,0,23.64,1246.66,6.72,0,5.84,0,0,0,3.32,0,0,0.77,0,12.17,14.14,0,0,74.76,141.8,0,0,1.41,0,0,29.39,0,0,0.56,15.9,19.8,0,0,2.23,0,3.6
 48-58,0,0,0,0,17.34,0.45,0,132.79,1399.15,5.36,1.43,31.68,1.51,0,0.67,4.8,3.44,0,0,0,3.83,50.82,0.41,0.84,99.3,404.74,0.57,2.78,0,0,0,6.76,0,0,0.45,0,79.97,0,0.4,10.25,0,38.37
 60-70,0,0,0,0,15.25,0.6,0,139.63,873.96,0,0.73,15.02,2.86,0,0,0,0,10.71,0,0,0,20.63,0,0,98.76,293.27,1.73,0,6.34,0,0,24.34,0,0,0.67,0,26.98,0,0,0,0,2.21
 72-82,0,0,0,0,4.77,15.52,0,114.51,618.19,5.93,0.56,34.59,0,0,1.02,2.59,0.93,0,0,4.14,0,41.19,1.23,0.75,74.65,255.61,0,0,0,0,0,5.8,0,0.84,0,0,23.29,3.98,0,4.49,1.14,30.33
 84-94,0,0,2.22,0,15.46,46.9,0,111.73,925.39,1.58,1.27,17.75,0.64,0.6,2.63,2.73,2.43,0,3.08,0.58,4.3,48.15,0,11.3,155.05,239.51,0.74,2.6,1.27,0,4.36,32.6,0,0,2.6,0,21.67,0,1.6,4.62,2.33,7.98
 96-106,0,0,0,0,8.34,73.9,0,185.72,1338.11,15.71,11.57,49.58,5.46,0,1.02,3.76,2.53,0,0.63,48.27,0,70.55,3.82,2.02,60.79,348.23,1.79,8.6,6.44,10.66,0,37.78,0,1.12,8.8,0,18.72,2.45,6.22,30.26,3.2,21.23
108-118,0,0,0,0,8.32,7.01,8.63,175.96,949.72,1.81,1.05,46.9,4.9,0,0,2.42,6.55,14.97,0,10.65,0,80.24,0.7,2.5,136.55,337.38,1.63,1.36,4.55,0,0,36.37,0,0.84,1.59,0,5.48,0.58,0.63,17.3,1.86,25.02
120,0,0,0,0,14.76,1.9,0,77.68,539.66,2.41,0,15.23,1.09,0,3.15,7.14,0,15.32,0,0,0,61.26,16.56,4.29,68.77,141.11,0,15.11,0,0,0,14.63,0,0,0,0,18.32,0,0,14.5,0,0
