stage,axial,blastomeres,eye,hatching.gland,mesenchyme,neural,notochord,paraxial.mesoderm,periderm,pgc,xanthophores
  3-4,352.29,567.2,0,0,0,0,0,0,119.61,0,0
  5-6,93.87,25.3,0,0,0,0,8.9,0,0,0,0
  7-9,7.43,0,0,29.8,0,0,0,0,0,10.61,0
 10-12,0,0,0,0,0,0,0,4.81,0,0,0
 36-46,0,0,0,0,0,1.26,0,0,0,0,0
 48-58,0,0,1.58,0,0,3.55,0,0,0,0,0
 60-70,0,0,0,0,1.05,0,0,0,0,0,0
 96-106,0,0,0,0,0,0,0,0,0,0,0.91
