stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,123.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,23.09,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,56.21,0,0,5.59,0,0,0,0,0,0,0,0,0,8.78,0,0,0,0,0,0,0,0,0,0,0,63.78,38.32,0,0,11.7,0,10.44,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.18,0,26.83,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.62,82.63,0,0,145.2,0,80.88,0,7.16,0,0,0,0,0,0,0,0
 14-21,1.39,0,0,3.03,530.48,21.06,0,0.84,0,0.95,0,14.56,1.95,8.07,22.03,0,18.78,0,0,20.18,2.01,132.91,13.15,0,79.01,85.27,267.63,0,2.35,86.23,0,2804.05,145.09,0,0,34.43,242.47,0,0,90.34,0,0
 24-34,0,0,0,2.17,825.66,11.1,0,19.12,0,10.55,0.86,27.84,1.26,0,188.03,2.83,16.47,0,10.55,12.89,0,594.22,92.16,17.47,141.98,409.23,943.47,0,0,0,12.87,7824.95,3.08,16.63,3.72,14.78,240.73,0,0,717.28,0,3.87
 36-46,0,0,0,0,939.9,3.04,0,27.25,8.3,53.7,12.21,116.62,2.26,0.76,213.56,16.56,19.03,0,33.29,20.68,10.12,612.15,100.55,126.64,67.13,335.14,876.54,5.36,13.52,0,38.92,6705.13,0,8.41,0,0,168.84,0,3.36,748.75,2.33,11.46
 48-58,0,0,1.03,1.28,654.42,10.72,0,103.24,4.56,80,19.3,292.77,6.96,0,147.35,2.18,24.37,0,19.93,17.19,4.52,701.72,70.73,222.86,83.29,423.69,554.56,1.48,19.91,0,40.15,5268.25,0,3.69,0,0,431.98,0,3.66,996.61,6.97,13.75
 60-70,3.16,0,10.41,0,630.99,0.67,0,96.95,1.46,46.69,20.68,1104.37,77.72,0,129.48,0.64,34.5,1.16,57.88,5.64,5.25,783.55,51.16,452.77,53.35,280.88,182.43,0,28.95,0,47.45,3524.59,0,4.21,0,0,621.2,3.21,140.76,1035.38,107.4,32.14
 72-82,0,0,1.89,4.49,506.02,8.19,0,151.45,1.91,54.5,7.33,1720.09,148.18,0,197.23,5.26,17.14,0,108.23,10.49,2.68,1305,58.08,712.68,37.28,244.21,81.52,0.7,13.11,0,85.83,2119.54,0,10.81,0,0,340.13,19.24,169,1592.56,238.45,21.03
 84-94,0,0,1.43,1.17,1179.61,6.13,0,134.73,3.57,129.62,7.11,1513.45,324.03,0,214.02,4.5,62.58,2.31,125.75,30.43,17.41,1268.22,103.42,734.98,39.35,168.81,71.49,1.37,7.65,0,79.6,5466.77,0,8.33,0,0,370.08,55.98,202.39,1679.47,309.15,14.41
 96-106,2.68,0,0.61,8.25,1311.86,30.34,13.18,134.95,14.69,117.64,14.33,1232.79,168.33,0,245.98,1.71,64.8,5.93,151.3,50.02,4.86,1064.02,110.79,552.69,70.04,275.14,77.77,2.46,4.52,0,94.6,4516.33,0,15.35,0,0,334.09,58.3,217.05,1967.64,283.96,51.49
108-118,0.89,0,6.66,10.06,1266.4,3.22,8.11,134.19,0,164.8,22.53,1123.89,235.23,0,127.96,13.65,63.03,5.3,176.1,50.64,8.68,1145.01,102.46,787.36,25.76,218.49,80.62,3.37,7.63,0,140.92,3834.23,0,13.36,0,0,142.45,53.84,127.25,1495.63,187.56,45.76
120,2.82,0,0,1.59,943.57,0,1.71,51.88,0,164.34,18.28,911.66,151.23,0,142.49,11.46,32.87,7.55,87.55,32.15,1.28,1322.17,64.87,681.36,49.49,283.14,91.39,0,19.17,0,230.81,2416.37,0,1.42,0,0,207.92,28.17,219.32,1778.95,242.92,0
