stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,43.56,255.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,34.12,229.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,6.23,0,14.28,0,0,0,10.98,0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0,45.53,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,79.14,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.28,22.94,0,0,64.31,0,0,0,16.09,0,0,0,0,0,0,0,0
 14-21,0,0,3.22,54.49,300.01,46.85,0,24.14,0,0,0,7.32,0,5.06,6.65,2.03,2.12,0,0,2.33,0,495.22,1.03,0,335,413.57,1907.49,2.04,6.47,7.02,0,3.08,26.92,4.8,10.06,59.27,124.97,0,0,11.84,0,1.14
 24-34,0,0,6.43,28.13,58.91,7.78,0,25.22,0,1.93,11.99,5.79,9.4,0,3.5,3.29,2.31,0,0,22.61,0,520.52,0.67,2.03,157.57,324.05,575.25,4.55,1.42,0,0.99,4.12,0,2.57,0.63,21.65,73.6,0,0,22.1,0,1
 36-46,0,0,0,12.52,99.29,3.56,0,28.37,2.44,8.55,72.24,11.3,26.59,0,21.38,12.6,0,0,0,25.06,0,915.11,0,14.22,235.4,240.36,677.86,0,2.61,0,10.15,2.26,0,5.44,0,2.58,63.73,0,16.48,15.03,0,0
 48-58,0,0,0,1,56.12,0.98,0,37.75,1.19,13.5,33.36,12.99,4.27,0,6.6,11.99,0,0.47,0.45,25.63,8.08,874.45,1.1,23.22,84.67,158.74,170.37,0,2.67,0,1.59,1.19,0,0,0,0,18.71,0,8.64,13.19,4.18,9.69
 60-70,1.12,0,0,0,44.78,0.62,2.15,82.1,0,27.85,128.72,20.51,12.94,0,10.63,24.86,2.77,1.14,0.59,36.53,0,2426.92,0.85,129.95,144.04,156.37,228.05,2.16,5.34,0,26.82,2.88,0,2.94,0,0,14.1,0,123.66,16.26,20.42,0
 72-82,0,0,1.94,0,60.45,2.46,0.76,126.77,0,6.65,48.33,18.49,48.9,0,5.56,15.5,2.28,5.58,0,22.25,0,2170.36,3.32,22.98,126.18,156.07,92.36,4.69,4.3,0,13.11,2.78,0,2.04,0,0,11.73,0.76,121.33,22.6,43.4,0
 84-94,0,0,0.73,2.82,145.73,1.92,2.69,180.15,4.57,37.68,36.39,10.51,92.49,0.6,23.29,16.25,4.18,2.19,0,141,0.83,2640.22,1.69,77.91,85.31,100.05,126.87,0,0.79,0,38.51,6.83,0,0,0,0,5.94,3.46,92.49,17.54,100.5,2.28
 96-106,0,0,3.66,1.8,227.92,18.24,7.53,186.34,2,57.07,56.9,43.79,138.24,0,473.11,55.09,13.51,3.55,1.77,200.31,1.06,3052.66,2.03,67,153.05,319.27,199.82,1.72,3.66,0,145.67,24.17,0,30.7,5.77,0,12.57,4.6,273.04,35.36,67.74,6.59
108-118,0.67,0,2.05,2.07,190.13,5.6,9.45,153.67,0,60.13,61.32,39.35,275.22,0,13.18,24.77,33.8,4.73,3.91,518.38,0.91,3581.21,3.88,64.32,164.9,376.67,198.75,5.42,1.45,0,177.99,16.75,0,6.16,0.5,0,32.68,3.2,103.01,84.67,73.69,4.31
120,2.82,0,0,0,108.69,5.8,6.5,71.99,0,19.01,83.19,22.17,92.93,5.2,30.67,23.33,5.82,3.6,15.86,161.57,0,2392.68,1.65,50.49,154.75,228.41,219.21,0,10.05,0,216.28,0,0,0,0,0,4.73,6.72,89.31,27.81,50.14,0
