stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,423.08,7583.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.1,0,0,0,0,0,0,0,0,0,0,0
  5-6,340.53,4169.89,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.67,59.67,0,0,20.42,0,34.23,0,0,0,0,0,0,0,0,0,0,0
  7-9,99.68,180.01,0,72.83,0,0,0,590.14,0,0,0,0,0,162.5,0,0,0,0,0,0,0,0,0,0,0,4052.36,120.71,0,0,1170.62,0,15.07,49.45,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,238.57,0,228.44,0,28.6,0,597.69,0,0,0,0,0,122.28,0,0,0,0,0,0,0,0,0,0,7.75,5519.91,122.81,0,0,2004.22,0,14.19,19.17,12.13,212.04,0,34.61,23.25,0,0,0,0,0
 14-21,0,0,1.07,8.82,188.43,65.97,0,151.09,0,0,0,19.12,3.1,3.16,0,0.92,14.09,1.37,0,3.13,0.86,90.76,0,0,89.66,1022.61,13.99,1.18,14.92,36.95,0,28.18,3.12,188.59,4.49,3.6,369.52,265.38,0,0,9.54,0,1.03
 24-34,0,0,0,4.8,34.8,24,0,219.03,0,0,1.45,10,6.81,0,2,5.79,2.7,2.74,5.23,5.45,3.91,104.66,0,0.69,28.67,1170.02,2.41,5.78,10.56,0,0,37.42,0,2.22,10.21,0,60.99,181.9,0,0,14.57,0,0
 36-46,0,0,0,0,13.73,7.68,0,163.76,3.36,3.16,1.52,41.64,5.52,0,2.21,12.01,1.51,2.1,2.11,11.9,0,91.34,1.19,6.98,21.98,1099.81,3.15,10.2,8.72,0,0,33.2,0,0,1.35,0,0,167.21,0,0,13.29,0,16.83
 48-58,0,0,0.42,1.63,17.64,6.12,0,320.64,6.3,6.34,4.75,109.19,4.54,0,1.41,0.94,6.82,4.72,6.99,4.21,4.4,129.21,2.44,2.12,30.03,1178.33,0.4,1.27,10.91,0,0,23.38,0,0,0.43,0,0,166.47,0,0,19.03,0,38.03
 60-70,0,0,0.89,0,20.8,5.63,0,379.96,9.53,0.69,5.76,113.1,7.19,0,1.29,5.34,2.29,10.63,0,5.7,0,100.36,2.44,17.68,20.67,957.75,3.05,4.95,6.5,0,1.03,36.83,0,0,1.06,3.69,0,85.33,0,1.18,18.64,1.79,16.54
 72-82,0,0,0.54,0,22.36,24.32,0,226.07,0.82,1.77,4.45,60.36,7.04,0,3.04,4.16,3.49,1.78,2.05,4.49,3.26,111.98,0.61,7.63,21.81,467.27,0.53,2.43,7.95,0,2.23,30.38,0,0,0.52,0,0,35.22,2.36,0.72,18.82,5.57,2.1
 84-94,0,0,0,0.59,46.94,30.6,1.17,133.13,5.76,3.52,2.49,55.45,7.91,1.3,1.94,20.6,6.05,8.85,3.06,3.88,7.77,85.08,3.24,5.29,27.25,335.14,0,7.66,0.81,0,0,100.39,0,0,0.62,0,0,22.68,3.63,7.66,23.92,1.59,23.57
 96-106,0,0,0,0,30.46,30.78,0.57,92.14,6.22,2.09,1.6,39.77,7.65,0,1.52,7.25,6.39,2.54,3.29,3.85,0.69,92.2,4.82,3.16,21.52,290.92,1.29,4.33,1.57,0,1.44,102.61,0.64,0,0.79,2.08,0,9.44,3.73,4.51,13.5,4.71,3.91
108-118,0,0,0,0,54.24,22.87,10.67,125.52,4.19,6.21,6.59,48.13,13.87,0,1.17,9.64,6.75,4.02,1.82,6.42,0,100.52,0,2.72,28.25,281.71,3.66,4.41,6.71,0,0,55.52,0,0,0,0,0,2.89,2.66,0.54,10.47,1.48,3.37
120,0,0,0,0,62.47,59.23,2.65,147.42,6.04,13.67,14.01,76.48,15.87,0,4.91,24.44,8.46,1.91,5.72,5.66,1.33,60.28,2.22,18.76,39.59,597.8,14.63,2.64,16.18,0,0,86.72,1.53,0,0,2.33,0,6.15,1.84,0,40.01,9.85,0
