stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,53.96,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.48,0,0,0,0,0,0,0,0,0,0,0
  5-6,186.48,2369.15,0,13.2,0,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,48.95,0,0,0,22.2,0,32.48,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.48,94.36,0,88.61,0,0,0,188.01,0,0,0,0,0,60.09,0,0,0,0,0,0,0,0,0,0,0,1883.92,82.93,0,0,485.41,0,8.62,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.61,0,90.6,0,13.24,0,134.15,0,0,0,0,0,13.66,0,0,0,0,0,0,0,0,0,0,0,1194.34,16.4,0,0,432.03,0,0,9.99,0,83.27,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.51,28.29,6.11,0,14.05,0,0,0,1.89,0,0,0,0,0,0,0,0,0,16.18,0,0,3.92,127.43,2,1.04,0,4.04,0,5.8,1.58,37.58,1.14,0,29.07,32.68,0,0,1.35,0,0
 24-34,0,0,0,1.52,12.73,0,0,52.23,0,0.81,0.69,7.7,0.61,0,0,1.5,12.93,3.58,0.75,0,0,26.27,0.91,0,8.63,433.4,0,3.1,3.76,0,0,20.96,0,0.85,0,1,6.94,71.65,0,0,10.82,0,2
 36-46,0,0,0,0.56,7.03,0,0,80.81,0.85,2.73,0,12.91,1.04,3.2,10.03,0,25.35,0,0,7.56,1.12,21.96,8.63,3.06,10.4,380.55,1.52,2.23,0,0,0,16.41,0.81,0,1.25,0,0,64.08,0,0,44.42,0,0
 48-58,0,0,0,0,6.67,0,0,154.51,0,0,1.35,34.37,1.83,0,1.28,0,11.7,0.39,0.43,2.75,0,43.1,1.71,0,10.53,422.28,2.3,2.18,6.42,0,0,3.6,0,0,0,0,0,52.8,0,0.64,9.46,0,3.67
 60-70,0,0,0,0,12.79,0.66,0,219.28,5.5,3.18,4.12,10.16,4.06,0,0,3.56,9.13,1.48,0,2.01,0,50.93,2.03,8.8,8.39,374.45,5.5,0.89,2.25,0,1.08,16.7,0,0,0.6,0,0,63.98,1.22,1.84,12.45,0,0
 72-82,0,0,0,0,8.62,7.02,0,143.23,2,0,2.32,19.43,2.7,0,0.87,2.34,3.97,0,1.2,1.19,0,61.96,1.01,2.07,8.1,249.68,0,0.6,3.67,0,0,13.91,0,0,0.84,3.03,0,60.34,0,0,14.23,3.72,2.17
 84-94,0,0,0.56,0,12.48,2.67,10.69,87.8,0.67,1.55,0,18.06,7.01,0,1.5,8.97,9.08,1.99,3.96,0,0,29.78,0,2.96,9.27,184.09,0,0.95,2.48,0,0,34.89,0,0,3.03,0,0,32.58,0.86,1.31,4.52,3.95,2.03
 96-106,0,0,0,0,11.2,2.88,0.77,97.37,0.56,0.81,0.64,14.71,7.8,0,4.78,7.8,4.68,0.75,1.94,3.65,0,51.87,0,1.82,2.57,142.02,0.64,1.61,0.87,0,1.17,40.02,0,0,0,0,0,8.93,0,0,17.35,0.93,3.66
108-118,0,0,1.56,0,25.85,11.07,3.29,79.51,1.1,4.32,5.41,21.75,2.56,0,1.7,5.32,7.42,1.26,3.91,1.05,0,58.76,2.45,0,12.34,177.51,3.17,0.43,8.98,0,0,24.7,0,0,0,0,0,18.59,1.46,0,15.75,0.63,0
120,0,0,0,0,89.63,29.92,0,179.1,1.58,3,0,62.83,21.98,0,6.02,33.83,22.18,5.74,0,18.6,0,127.14,3.36,5.52,28.87,401.9,11.23,0,4.64,0,0,24.14,1.53,0,2.47,0,0,38.81,5.48,2.35,20.33,4.27,2.33
