stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,90.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.86,85.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,29.56,0,0,0,0,0,0,3.89,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,198.94,40.89,0,0,81.42,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.86,0,155.52,0,8.32,0,56.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.41,211.93,0,0,401.38,0,0,0,3.57,51.7,0,12.11,8.05,0,0,0,0,0
 14-21,0,3.65,1.85,125.35,2372.37,150.37,0,690.45,0,32.24,0,216.62,173.27,0,72.08,0,8.06,4.57,4.56,1.56,79.19,825.3,15.03,0,1480.18,5938.1,1034.32,83.62,114.44,87.4,0,3.45,1.54,776.61,77.52,338.99,1896.74,2950.54,0,0,39.89,0,93.77
 24-34,0,0.83,2.42,47.04,1862.33,24.53,0,871.77,1.81,288.47,22.23,318.8,50.83,0,107.1,2.74,7.48,19.36,74.7,24.79,182.12,1397.97,17.73,0.82,1158.82,16758.52,179.79,332.63,183.89,10.77,10.33,10.41,1.06,3.37,189.83,39,199.03,6478.51,0,0,299.82,0,186.27
 36-46,0,0,0.94,2.57,1321.64,6.26,0,3427.45,7.67,386.58,54.45,806.1,25.82,1.26,65.38,1.58,31.61,31.62,74.58,8.46,100.15,1478.08,8.79,8.15,687.06,25547.03,36.95,382.81,136.17,0,3.63,21.45,1.78,1.63,114.34,2.94,3.2,10698.6,0,2.94,375.2,0,131.07
 48-58,1.85,0,0,8.93,1105.92,7.27,0,6515.26,5.31,353.97,74.79,1546.92,25.27,0,64.65,4.4,8.8,29.82,52.62,24.66,82.56,1680.77,4.27,25.76,430.99,17426.03,8.54,177.99,161.94,0,3.47,22.6,0,0,56.89,0.39,0.83,7944.78,0,5.94,231.44,0,179.37
 60-70,0,0,1.8,5.18,1035.44,6.02,0,8420.95,24.4,306.7,80.56,1652.71,92.47,0,86.36,14.18,23.96,18.3,44.7,16.8,50.02,2144.48,8.43,73.51,350.12,14201.61,4.97,147.49,118.84,0,28.82,29.35,0,0,39.28,0.67,0,4609.3,8.72,41.75,145.12,6.22,268.19
 72-82,0,0,2.7,0,718.42,15.46,0,5205.6,17.58,275.26,111.74,1711.36,128.6,0,77.32,6.77,14.94,51.05,55.9,11.45,91.59,2660.29,9.99,79.97,328.6,13766.16,3.1,278.62,228.91,0,5.36,9.23,1.65,0,32.91,0,0,2665.03,30.31,37.88,158.98,45.34,167.33
 84-94,0.62,0,9.2,2.17,1388.41,14.96,3.25,4242.8,22.31,351.18,47.42,1252.1,203.22,0,74.11,12.23,36.22,72.39,59.63,38.36,151.62,2234.25,6.08,166.61,296.47,10237.84,3.22,262.37,301.37,0,6.36,27.03,0,0,58.23,1.43,0,1915.37,118.64,50.23,219.29,50.93,168.72
 96-106,0,0,1.62,7.27,1393.82,21.02,0,2648.9,30.19,306.18,56.6,1202.31,196.37,0,117.06,5.4,39.1,86.47,74.13,38.71,45.39,1750.14,14.36,81.94,231.86,7531.1,4.08,305.04,304.2,10.66,40.83,29.9,11.96,0,41.49,0.71,0,738.08,143.18,27.58,204.98,56.43,119.7
108-118,0.66,0,0.47,7.52,1401.38,10.98,15.1,2503.95,20.3,474.27,81.14,1345.8,213.39,0,46.09,7.45,52.3,184.33,65.65,21.39,111.07,2099.58,18.88,143.11,245.19,8436.41,1.19,234.91,286.24,0,67.19,11.92,0,0,39.29,0.66,0,613.79,186.8,18.82,199.79,61.79,114.42
120,1.12,0,0,2.86,1317.82,18.91,22.9,2726.95,32.58,312.02,55.57,2183.47,92.92,0,77.13,21.01,24.39,87.47,63.29,36.21,40.63,1775.62,18.58,191.64,253.2,10689.48,11.56,201.74,365.37,19.84,65.58,18.64,2.5,0,22.42,0,0,1118.85,57.36,54.63,165.81,78.64,99.96
