stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,88.18,2478.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.72,0,0,0,0,0,0,0,0,0,0,0
  5-6,139.69,1006.65,0,0,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,74.51,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0
  7-9,37.58,41.3,0,19.11,0,0,20.77,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,620.14,45.29,0,0,250.89,0,9.39,32.73,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.43,0,57.85,0,10.62,40.85,0,0,0,0,0,33.14,0,0,0,0,0,0,0,0,0,0,0,662.58,26.26,0,0,236.81,0,5.07,11.32,0,33.97,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.33,28.5,11.15,12.55,0,0.87,0,9.95,0.82,0,0,0,0.92,0,0,0,0,30.22,0,0,17.66,241.67,6.8,1.44,2.08,5.67,0,40.95,0,22.4,4.45,2.28,18.52,76.94,0,0,9.8,0,0
 24-34,0,0,0,2.51,14.32,2.69,49.52,0,0,1.85,8.37,2.33,0,1.37,0.71,2.46,0,1.55,0,0.62,54.42,1.23,0,36.06,712.89,2.19,7.07,6.11,0,0,35.05,0,0,1.68,0,9.34,136.06,0,0,38.45,0,6.88
 36-46,0,0,0,0,6.53,1.77,160.9,0,1.6,3.07,17.18,0.56,0,0,3.52,0,1.13,1.84,1.69,0,55.16,0,1.94,12.52,599.17,0.71,3.94,3.22,0,0,60.39,0,0,2.23,0,0,124.06,0,0,1.92,0,0.66
 48-58,0,0,0,0,3.69,0,215.83,0.39,0,1.79,27.96,0,0,0.91,0,0,0.63,0,0,0.41,49.88,3.43,2.02,6.78,273.09,0,6.07,7.32,0,0.39,18.61,0,0,2.68,0.4,0,58.45,0,0,10.95,0,3.38
 60-70,0,0,0,0,19.84,0.57,180,0,3.08,5.9,17.48,4.34,0,2.51,3.4,0.6,0,0.66,5.94,8.33,67.69,1.76,12.61,2.19,178.87,0,3.46,5.73,0,0,40.36,0,0,0.6,0,0,34.63,0,0,6.35,0.98,8.62
 72-82,0,0,0,0,5.52,9.1,131.21,2.62,5.12,0.69,19.3,2.89,0,1.32,10.45,0.7,0,0.63,0,0,95.58,0.57,0.88,6.56,171.51,0.55,1.18,3.1,0,0,15.03,0,0,0.63,0,0,26.92,2.35,0.5,19.24,0.51,0
 84-94,0,0,0,0,18.2,9.56,68.02,0,4.9,0,21.98,4.19,0,1.78,8.75,3.59,3.11,0,0.6,0,98.72,4.45,3.11,3.56,91.48,1.84,14.33,4.21,0,0,33.93,0,0,0.75,0,0,11.16,2.61,3.2,6.67,1.17,11.81
 96-106,0,0,1.05,0,10.4,20.03,91.22,0,0.91,1.14,15.29,4.2,0,1.45,5.66,2.91,0.72,7.6,0,0,63.41,0.67,1.81,7.11,85.44,0.57,3.94,6.71,0,0.99,39.84,0,0,0.7,0,0,5.66,0.83,7.58,6.57,0.89,0
108-118,0,0,0,0,22.62,8.36,101.85,0.58,4.63,3.53,25.8,7.45,0,0.63,9.25,0.97,0.87,1.42,0.79,0.82,99.25,1.23,2.68,8.13,140.2,0.46,4.48,6.2,0,0.76,47.55,0,0,0.89,0.63,0,4.7,3.54,2.38,5.5,0,6.55
120,0,0,0,1.66,46.99,14.73,63.01,0,4.09,3.26,21.59,1.26,0,2.18,14.34,1.25,1.58,1.74,3.83,0,99.83,7.66,0,12.62,230.15,7.07,5.76,0,0,0,56.58,2.5,0,0,0,0,0,0,2.41,14.15,0,0
