stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,97.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.81,0,0,0,0,0,0,0,0,0,0
  5-6,0,117.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.54,10.7,0,3.38,0,0,0,0,0,0,0,0,0,23.28,0,0,0,0,0,0,0,0,0,0,0,23.99,18.03,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,3.54,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,68.38,0,0,47.96,4.27,0,0,0,0,0,0,0.96,0,0,0,2.09,0,0,1.08,0,1.37
 24-34,0,0,0,6.21,24.51,116.22,0,4.13,0,0,0.63,0,0,0,78.24,0,0,7.32,0,3.55,0,480.04,0,8.17,318.95,150.09,0.64,0,0.73,0,7.84,16.57,0,0,0,0.61,4.32,0,0,3.12,0,86.39
 36-46,0,0,0,0,26.38,82.2,0,12.41,0,2.04,0,4.95,0,0,134.97,0,0,42.82,0,12.29,33.61,1646.9,0,107.9,433.64,209.55,0,3.26,1.52,0,102.33,3.39,0,0.6,1.96,0,11.46,0,3.9,18.14,0,574.87
 48-58,0,0,0,0,2.44,176.03,0,85.7,0.96,3.34,6.9,19.1,2.14,2.63,144.38,5.25,0,111.88,0,39.89,289.91,2087.22,0,214.03,511.82,350.21,0,0,0.43,0,58.51,10.57,0,0,12.8,0,22.68,0,26.01,36.7,0,967.38
 60-70,0.96,0,0,2.79,18.97,208.12,1.5,75.66,0.79,6.44,8.4,12.26,0,0,94.96,2.56,0.71,262.87,1.2,46.23,374.23,2769.34,0,473.98,392.83,292.99,0,0,0,0,139.36,1.46,0,0,18.65,0,8.14,0,163.99,172.73,48.27,1007.77
 72-82,0,0,0,0,15.13,1309.05,42.36,233.04,2.63,16.34,23.9,26.38,2.87,0,206.51,8.61,0.83,275.85,0.89,51.04,437.34,2682.76,3.5,955.92,454.64,347.5,0.72,0,0.79,0,182.59,17.56,0,18.46,24.93,0,21.2,6.77,198.17,317.68,114.89,828.68
 84-94,0,0,1.44,0,13.67,956.33,122.66,283.38,5.45,4.93,1.01,37.46,2.3,0,153.48,11.27,1.92,497.61,0,80.66,700.28,2237.5,0,966.12,234.78,338.65,1.41,11.57,0,0,189.36,9.23,0,0,23.75,0,13.47,0.88,252.11,378.45,171.92,476.03
 96-106,0,0,0,2.16,20.12,1409.54,58.77,119.39,9.37,6.4,0.58,36.23,2.77,0,228.38,11.37,2.27,543.17,1.93,80.16,271.09,2408.04,2.13,699.77,418.87,369.15,4.58,2.51,4.44,0,216.68,24.68,0,14.37,41.33,0,12.03,0,132.73,670.63,169.43,477.8
108-118,0.78,0,0.8,0,23.08,925.36,76.93,141.18,7.78,5.27,8.33,18.78,1.13,0,140.14,1.76,1.84,941.15,0.78,72.15,463.73,3214.84,1.18,750.13,304.47,287.84,1.68,6.31,9.69,0,339.94,9.39,0,6.31,29.31,0,1.21,0,103.54,661.17,46.12,447.78
120,0,0,0,0,56.88,1239.93,40.29,197.16,11.55,14.66,22.12,9.93,4,0,172.33,10.8,2.21,834.23,0,74.4,241.53,4767.61,0,548.82,511.9,549.39,10.25,8.07,1.73,0,402.26,41.18,2.24,0,10.78,0,8.64,0,323.6,1449.74,194.83,238.26
