stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,8.17,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,28.58,11.11,0,0,13.72,0,3.71,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.44,17.91,0,0,24.31,0,25.57,0,4.78,0,0,0,0,0,0,0,0
 14-21,0,0,3.88,3.2,291.81,9.71,0,749.06,0,0,0,2.77,4.73,3.7,0.81,4.32,8.67,25.39,0,0,93.61,55.24,0,0,72.79,452.78,197.87,0,0,3.95,0,733.9,3.65,32.23,244.65,127.23,43.93,0,0,6.94,0,74.42
 24-34,0,0,3.82,4.43,759.42,10.34,0,1189.34,39.96,17.2,4.2,6.07,19.52,9.5,7.79,15.67,32.74,41.85,0.63,22.53,210.94,134.84,20.35,0.81,150.73,404.42,188.03,7.61,1.31,0,0,1511.63,0,92.4,143.22,84.92,56.71,0,0,35.03,0,172.22
 36-46,0,0,1.68,5.56,514.47,0.76,0,812.06,52.22,50.76,4.66,5.32,15.3,12.24,4.91,45.17,27.19,98.17,1.15,8.82,183.08,237.29,24.14,10.03,133.06,456.19,258.78,5.84,2.97,0,0,1834.13,0,90.74,88.7,9.55,45.28,0,0,21.15,0,127.05
 48-58,0,0,2.49,1.37,328.05,2.04,0,627.47,32.2,48.68,19.98,19.12,3.8,33.85,1.56,57.96,16.88,45.46,0.46,15.84,140.4,206.27,22.67,23.09,75.05,395.9,109.76,4.36,0,0,1.01,787.74,0,32.83,18.34,0,55.64,0,0.85,13.09,1.56,74.79
 60-70,0.96,0,2.58,2.04,244.16,5.88,0,1016.77,31.17,56.95,25.47,42.83,9.31,7.92,3.69,104.71,17.84,41.21,0,12.18,95,245.09,16.37,31.19,33.14,519.44,111.04,2.41,0,0,1.68,421.54,0,49.71,13.74,0,29.55,0.61,3.05,32.72,6.42,117.62
 72-82,0,0,11.69,0,113.66,79.22,0.59,2369.33,11.14,14.6,15.27,201.8,14.79,3.76,12.78,109.15,8.01,30.68,3.52,1.33,26.65,247.14,7.69,38.86,25.49,770.01,5.16,6.13,10.53,0,5.24,180.17,0,16.78,2.6,0,43.99,4.3,6.49,26.96,16.04,131.03
 84-94,0,0,10.18,1,208.43,84.96,17.63,2827.11,18.77,54.47,16.54,258.93,23.25,18.01,1.65,166.33,31.71,30.13,6.17,3.71,88.22,236.07,11.35,46.48,17.06,643.16,31.96,11.4,5.72,0,0,556.22,0,51.65,8.71,0,44.94,17.93,13.22,19.74,6.21,96.65
 96-106,0,0,34.42,0.96,331.58,116.7,62.67,6672.7,52.54,60.04,21.95,557.84,83.2,1.06,20.31,263.91,67.12,55.97,48.9,36.08,55.23,468.79,41.09,51.28,41.63,1273,16.92,19.72,18.46,0,22.07,970.95,0,46.23,18.18,0,62.64,62.67,16.79,105.8,75.62,149.27
108-118,0,0,18.19,13.45,672.15,50,631,8759.11,92.52,210.23,34.75,854.29,193.62,0,10.93,283.49,141.37,322.54,132.72,79.14,200.84,757.64,64.19,53.35,91.23,2507.53,59.46,18.52,45.81,0,12.58,1611.12,0,77.97,43.84,0,57.68,160.93,19.36,135.01,44.39,377.82
120,0,0,10.33,5.69,770.12,41.06,94.06,5618.82,114.43,235.89,77.24,1184.17,193.83,5.2,5.88,266.73,51.37,173.91,58.21,89.24,51.46,999.59,33.73,88.64,145.33,3976.3,66.61,43.1,36.69,0,28.8,1146.52,0,65.62,17.98,0,134.25,69.96,40.01,85.51,90.49,176.07
