stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,3.19,7.05,3.77,91.55,1566.32,336.14,0,455.38,0,20.32,0,129.82,74.93,11.62,16.5,0.97,19.79,0,0,29.44,8.81,598.51,6.08,0,618.63,6059.33,311.35,11.5,131.91,173.62,0,57.03,2.91,2140.23,84.16,70.4,2256.4,2292.2,0,0,60.9,0,13.26
 24-34,0.88,0,7.78,45.72,593.25,65.34,0,823.79,1.87,51.34,25.92,236.34,16.77,3.29,47.73,5.07,42.49,8.05,51.23,21.57,39.39,1423.85,6.92,4.15,551.99,10231.47,86.38,66.62,165.7,1,0,117.74,0,9.09,41.37,18.56,298.31,2473.68,0,0,314.76,0,34.64
 36-46,0,0,1.93,3.75,305.24,28.98,0,1370.59,11.57,56.84,68.34,614.55,12.04,8.37,35.1,10.21,37.08,29.25,43.64,15.6,56.29,1714.87,9.39,128.9,473.83,10324.84,57.79,42.19,73.72,0,2.47,184.95,0,3.77,99.5,12.11,0,2522.54,0,2.41,193.22,0.78,53.39
 48-58,0.94,0,1.88,3.45,331.33,41.8,0,2549.71,12.49,110.93,77.7,1249.56,13.03,18.92,50.97,10.4,2.88,35.32,33.75,17.5,29.12,2317.47,9.88,70.44,360.52,9278.27,50.94,26.12,140.11,0,5.82,62.81,0,0,3.95,17.56,5.63,2074.34,0,12.13,195.15,0.72,66.32
 60-70,0,0,1.97,0,315.6,32.15,0,3566.52,15.01,103.64,92.56,1297.47,51.16,3.49,57.55,17.07,18.79,18.74,41.33,4.81,55.92,2671.08,15.89,109.5,251.95,7496.63,64.92,19.46,66.99,10.27,18.18,80.18,0,5.3,11.87,11.48,0,1203.59,2.83,36.04,142.51,21.49,33.03
 72-82,0,0,16.03,2.31,304.34,191.02,0.9,2938.98,8.46,68.34,97.25,1131.72,32.06,1.08,60.12,44.29,31,46.07,62,40.36,14.83,3110.32,20.72,116.19,283.83,5503.94,17.64,48.72,133.08,1.13,34.3,77.54,0,0,3.44,2.89,0,681.99,40.2,60,225.67,48.69,78.7
 84-94,0.62,0,19.76,0,338.25,149.8,5.03,1889.63,23.81,78.62,96.06,874.89,56.09,10.64,30.96,47.05,29.93,30.19,31.28,16.64,19.64,2257.1,19.12,107.27,169.7,3571.51,33,59.69,112.45,0,25.94,142.12,0,0,13.1,2.05,0,493.77,54.95,70.55,226.42,77.91,22.21
 96-106,0,0,13.28,0,289.41,250.73,2.87,1672.31,6.15,60.89,88.44,849.54,42.76,1.06,41.63,68.4,29.46,24.31,60.46,100.64,8.22,2026.8,30.86,56.64,209.27,3016.21,20.6,44.66,139.22,0,36.02,195.86,0,0,14.6,3.1,0,172.87,71.38,46.12,328.04,73.66,14.86
108-118,0,0,3.02,1.94,327.53,149.96,6.8,1611.27,7.84,96.41,77.16,791.71,68.53,0,30.94,67.88,40.57,59.16,39.73,28.01,24.16,2012.18,17.4,79.3,169.2,4162.94,26.35,49.18,108.68,0,70.11,107.55,0,0,9.19,2.97,0,215.56,75.74,54.58,243.28,61.38,58.42
120,0,0,12.73,0,382.73,129.6,1.62,1314.63,18.23,80.6,58.03,971.99,59.89,0,48.89,121.76,21.59,51.65,16.73,29.47,0,2132.91,7.76,84.79,133.9,4246.46,32.99,27.91,119.02,0,66.55,66.75,0,0,6.51,1.99,0,133.09,61.03,35.05,292.17,45.26,30.63
