stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,121.08,1855.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,0,0,0,0,0,0,0,0,0,0
  5-6,86.09,1314.35,0,9.08,0,0,0,0,0,0,0,0,0,14.89,0,0,0,0,0,0,0,0,0,0,0,42.68,8.9,0,0,0,0,7.13,0,0,0,0,0,0,0,0,0,0
  7-9,26.93,12.65,0,10.18,0,0,0,19.62,0,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,560.17,14.73,0,0,107.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.22,0,18.23,0,9.23,0,16.85,0,0,0,0,0,12.77,0,0,0,0,0,0,0,0,0,0,0,266.35,12.38,0,0,53.52,0,0,0,14.02,0,0,0,0,0,0,0,0
 14-21,0,0,7.23,5.74,17.32,1.74,0,4.24,0,10.76,0,0,3.72,1.19,13.3,0,0,0,0,0,0,5.86,0,0,6.9,118.33,0,4.65,13.56,0.93,0,9.31,6.37,0,0.88,8.73,16.55,0,0,3.22,0,0
 24-34,0,0,0.65,0,12.59,1.41,0,16.09,0,24.48,0,3.56,0.67,0,4.48,1.29,0.68,0,2.98,0.76,1.89,17.13,0,0,8.03,615.85,0.67,12.77,35.27,0,0,5.38,0,0,0,2.08,100.93,0,0,18.19,0,0
 36-46,0,0,0,0,6.66,0,0,154.63,0,33.07,0.73,22.74,0.56,0,6.47,0,0.56,0,9.63,0,0,52.25,1.5,1.74,15.48,1496.39,0.72,25.57,20.7,0,4.12,11.07,0,1.18,0,0,246.97,0,0,18.65,0,8.08
 48-58,0,0,0,0,15.85,7.52,0,265.39,1.18,29.95,8.23,47.09,0.87,7.8,6.24,6.23,0.38,1.64,8.11,5.17,2.39,80.9,2.78,0.4,11.38,1334.05,0,16.22,21.58,0,0.56,12.86,0,1.36,2.88,0,309.46,0,0.74,30.78,0,1.45
 60-70,0,0,10.91,0,9.18,3.74,0,669.52,3.71,38.28,2.76,56.13,2.37,0.89,7.97,31.74,5.16,0.66,15.24,0,2.45,142.24,2.45,0,15.17,1527.6,0.75,9.98,33.73,0,0,18.86,0,3.77,0,0,297.81,0,9.86,12.36,0,10.2
 72-82,0,0,2.44,0,22.8,47.41,0,323.45,1.29,25.12,3.88,32.52,2.5,1.01,3.98,7.63,1.32,1.39,11.95,3.06,6.19,207.77,1.9,4.95,10.05,642.65,4.75,9.31,19.58,0,1.03,27.05,0,0,0,0,142.73,7.65,7.73,20.77,4.55,2.14
 84-94,0,0,1.46,0,27.58,33.81,0,193.94,0.66,31.44,1.75,22.46,1.55,1.63,4.79,16.08,4.75,2.11,5.87,0,10.35,164.36,1.42,4.6,6.26,500.09,1.16,9.72,44.56,0,0,42.37,0,0,0,0,125.86,4.22,5.27,27.73,3.68,1.82
 96-106,0,0,5.02,0,53.36,33.66,1.77,179.84,3.58,48.52,4.4,29.76,17,1.32,9.69,21.91,5.46,3.05,8.04,6.95,1.8,199.27,6.21,13.8,19.73,487.64,2.25,11.42,27.62,0,8.88,62.3,0,0,1.88,0,89.45,15.49,7.36,39.9,0,7.38
108-118,0,0,3.11,0,52.32,33.56,0,151.73,1.42,66.31,10.93,35.14,31.28,0,8.91,20.89,6.43,7.89,8.97,3.54,3.39,240.62,2.68,11.14,30.28,484.36,2.07,6.4,25.99,0,0.92,45.6,0,2.16,1.85,0,45.03,6.25,11.34,44.36,2.94,20.12
120,0,0,11.35,0,49.01,25.94,0,215.85,9.26,55.24,0,36.04,33.4,0,2.18,53.61,5.13,1.59,6.86,0,0,227.06,13.87,12.8,18.09,627.45,3.31,15.4,32.09,0,5.08,14.72,0,1.22,1.32,0,9.63,1.28,34.66,26.48,5.18,5.91
