stage,epidermis,eye,fin_mesenchyme,gut,immune,ionocyte,mesenchyme,muscle,periderm,spinal_cord,vasculature
 24-34,0,0,0,0,0,0,0,0.62,0,0,0
 36-46,0,0,0,0,0,0,0,0,0.67,0,0
 48-58,0,0,0,0,0,0,0.77,0,0,0.84,0
 60-70,1.01,0,0,0,0,0,1.63,0,0.83,0,0
 72-82,0,0,0.67,1.45,0,0,0,0,0,0,0
 84-94,0,0,0,0,0,0,0,0,1.85,0,0
 96-106,0.66,0,0,0,2.03,0,0,0,1.72,0,0
108-118,1.19,0.46,0,0,0,0.43,0,0,2.08,0,1.91
