stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.75,275.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0
  5-6,28.57,360.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48,7.03,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0
  7-9,7.32,6.26,0,25.59,0,0,0,12.48,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,92.83,5.59,0,0,45.67,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.84,0,0,0,4.76,0,0,0,0,0,43.18,0,0,0,0,0,0,0,0,0,0,0,46.81,16.48,0,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,0,1.74,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,11.31,0,0,19.13,67.65,2.86,9.76,12.18,3.79,0,21.94,1.16,2.56,0,2.34,26.64,0,0,7.2,0,5.78
 24-34,0,0,5.78,0.64,11.94,2.03,0,30.2,0,0,0.61,1.43,0,0,0.62,0,0,0.8,0,0,33.22,32.76,1.24,1.52,4.77,782.33,5.69,28.85,14.42,0,0,14.3,0,10.27,0,0,182.36,0,0,116.23,0,9.46
 36-46,0,0,0.73,0,4.22,0,0,36.52,0,0,5.77,7.09,0,0,2.24,0,0.68,1.69,0,0,30.38,47.13,0,0,18.95,2249.75,4.95,47.25,16.98,0,0,39.68,0.9,21.95,0,0,454.71,0,0,137.54,0,3.78
 48-58,0.58,0,0,0,13.41,0,0,224.54,2.61,0,2.58,14.67,0.97,0,2.62,0,0,3.23,0,0,65.22,72.32,0,7.8,20.69,2948.57,18.31,24.42,20.02,0,0,20.89,0,13.45,0,0,518.85,0,0,92.13,0,4.57
 60-70,0,0,1.19,0,4.36,3.08,0,576.85,0,0,1.91,40.71,0,4.94,6.83,1.16,0,0,2.97,0,16.23,188.23,0,2.53,18.79,3783.43,7.73,25.88,23.18,0,0,18.81,0,2.56,0,0,650.77,0.81,2.37,114.67,0,5.75
 72-82,0,0,8.83,0,19.33,10.3,0,535.46,0,0.5,8.32,49.9,5.9,0,2.44,1.29,0,9.06,0,0.96,11.81,237.42,2.06,21.42,28.42,2552.43,5.12,23.88,21.72,0,2.36,6.28,0,20.04,0,0,316.48,1.62,1.99,224.07,4.2,0
 84-94,0,0,4.83,0,19.64,1.77,0,423.74,0,1.35,14.31,65.65,14.82,0,6.64,5.55,0,2.58,0.61,9.21,49.46,172.2,0,16.71,27.63,2007.22,5.43,29.67,21.81,0,0,23.51,0,6.97,0,0,185.79,6.7,2.94,169.16,6.69,0
 96-106,0,0,5.48,0,14.35,39.25,0.6,382.72,0,0.65,6.95,63.97,8.36,0,2.44,2,0,1.14,6.48,0,13.84,222.7,4.84,7.68,17.45,1383.26,1.21,37.37,11.73,0,19.93,15.5,0,6.03,0,0,113.16,2.2,9.49,205.05,11.02,1.09
108-118,0,0,4.04,0,38.07,4.87,0.82,385.86,0,0.45,13.61,59.75,11.64,0,2.34,2.69,0.93,4.36,0,0,55.61,234.17,3.58,9.43,21.71,1485.07,3.7,12.25,18.96,0,2,12.78,0,2.12,0.51,0,69.08,1.85,2.46,151.96,4.27,10.17
120,1.12,0,5.72,0,27.04,0,0,379.34,0,0,14.79,39.03,6.29,0,0,1.03,0,0,9.89,20.39,2.84,183.42,0,9.21,24.61,1925.67,1.17,31.01,26.46,0,2.76,9.37,0,7.95,0,0,88.04,0,3.74,214.72,16.81,0
