stage,endoderm,epidermis,eye,lateral.line,mesenchyme,neural,paraxial.mesoderm,periderm,pronephros,spinal.cord
  7-9,0,0,0,0,0,0,3.92,0,0,0
 10-12,0,0,0,0,0,10.81,0,0,3.78,0
 14-21,0.86,0.85,0,0,0,0,0,0.84,0,0
 24-34,0,0,0,0,0,1.58,0,1.27,0,9.4
 36-46,0,0,0,3.76,0,0,0,0.91,0,0
 48-58,0,0,0,0,0,0,0,1.18,0,0
 60-70,0,0,0.71,0,1.18,0,0,0,0,0
 84-94,0,0,0,0,0,0,0,1.44,0,0
 96-106,0,0,0,0,0,1.79,0,0,0,0
108-118,0,2.83,0,0,0,0,0,1.53,0,0
