stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,92.18,4243.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.84,0,0,0,0,0,0,0,0,0,0,0
  5-6,150.27,2610.65,0,0,0,0,0,0,0,0,0,0,35.94,0,0,0,0,0,0,0,0,0,0,0,167.83,10.72,0,0,16.85,0,34.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,119.57,110.68,0,251.04,0,0,313.76,0,0,0,0,0,102.59,0,0,0,0,0,0,0,0,0,0,0,3087.38,232.39,0,0,908.44,0,0,24.59,0,0,0,0,0,0,0,0,0,0
 10-12,0,72.59,0,317.56,0,45.22,211.17,0,0,0,0,0,10.19,0,0,0,0,0,0,0,0,0,0,0,4016.9,291.69,0,0,1433.83,0,0,8.5,4.43,229.01,0,4.89,17.13,0,0,0,0,0
 14-21,0,0,1.91,7.98,138.42,38.98,58.71,0,1.16,0,91.89,8.48,0,0.92,0,10.9,1.11,0.93,0,1.73,111.03,0,0,100.95,1048.88,46.72,1.81,22.84,33.92,0,1,0.91,152.72,69.53,5.31,120.71,667.97,0,0,8.66,0,0
 24-34,0,0,1.3,7.42,41.62,3.21,207.11,0,3.15,9.37,162.59,6.88,0,5.9,1.73,6.16,0.64,6.57,0,2.16,283.87,0,0.82,116.17,2508.37,13.27,16.79,27.53,0,0,23.04,0,0.97,13.37,3.5,24.99,828.94,0,0,34.32,0,6.65
 36-46,0,0,0.74,0.84,33.22,0,338.07,0,2.3,14.81,239.94,0,0,5.55,0,0.61,17.02,6.04,0.8,7.37,324.76,8.3,4.56,76.06,2014.19,6.35,13.07,12.33,0,0.77,15.11,0.81,0,12.46,2.29,0.6,667.97,0,0,34.34,1.55,7.65
 48-58,0,0,0,0.8,14.9,0,649.78,0,11.12,13.16,349.73,1.58,0,3.59,0,7.11,2.06,1.77,4.11,9.84,458.46,0,9.69,62.16,1739.27,11.06,11.13,13.59,0,2.77,4.38,1.31,0,2.75,0,0,592.86,0,1.83,24.68,0.9,20.71
 60-70,0,0,0,0,18.07,0,601.96,0,7.93,16.65,278.92,2.45,0,11.5,0.76,0,2.55,2.6,6.69,0,390.68,1.76,12,38.03,883.83,4.78,9.44,24.66,0,2.07,10.4,0,0,0,1.71,0,181.58,0,8.79,12.29,0.78,2.97
 72-82,0,0,4.65,0,22.91,0,521.05,1.34,1.58,33.26,427.36,3.22,0.65,5.36,2.84,0.53,3.06,18.55,2.25,0.57,776.08,2.17,27.29,66.43,1230.73,1.49,33.7,18.91,0,1.2,5.73,0,0,3.65,0,0,101.78,3.67,19.91,42.58,19.89,23.17
 84-94,0,0,8.78,1.01,35.01,0.69,401.77,0,6.36,15.98,202.17,8.71,0,2.79,5.52,4.36,2.7,6.57,0.58,2.49,569.56,3.38,38.36,53.5,675.03,8.69,13.08,28.53,0,12.89,19.03,0,0,4.57,0,0,118.83,0,13.57,29.37,5.3,7.78
 96-106,0,0,1.55,0,36.61,1.5,352.88,3.61,6.88,21.86,288.85,10.77,0,7.35,8.19,4.81,6.03,18.61,1.58,0,495.22,3.71,33.64,39.94,556.53,5.62,35.17,30.26,0,8.43,27.71,0,0,3.11,0.64,0,60.21,5.55,8.11,32.48,14.81,23.54
108-118,0,0,2.12,0.93,36.23,0,313.94,0,9.44,22.7,291.25,9.2,0,6.58,6.84,5.09,7.96,16.19,6.64,2.17,537.02,1.51,26.33,30.32,751.88,5.44,20.25,26.54,0,7.72,10.52,0,0,2.51,0,0,70.06,1.03,11.63,44.55,15.17,9.75
120,2.37,0,2.96,0,46.15,5.4,233.77,2.15,12.27,22.42,224.51,7.57,0,24.81,10.54,1.36,18.29,7,5.07,0,437.59,0,1.38,19.85,830.31,9.4,53.86,22.15,0,0,19.72,0,0,4.07,0,0,62.77,0,1.51,30.98,9.52,0
