stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,269.79,5918.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.76,0,0,0,0,0,0,0,0,0,0,0
  5-6,574.61,9037.7,0,0,0,0,0,0,0,0,0,0,0,30.51,0,0,0,0,0,0,0,0,0,0,0,232.33,11.17,0,0,76.53,0,299.61,0,0,0,0,0,0,0,0,0,0,0
  7-9,171.47,270.83,0,255.41,0,5.98,0,738.28,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,6640.15,233.35,0,0,2473.82,0,24.36,43.71,0,12.83,0,0,0,0,0,0,0,0
 10-12,7.59,140.7,0,284.12,0,0,0,477,0,0,0,0,0,91.51,0,0,0,0,0,0,0,0,0,0,0,3938.44,163.31,0,0,1473.42,0,5.07,17.58,3.57,149.49,0,18,0,0,0,0,0,0
 14-21,3.19,0,1.41,33.99,256.9,66.15,0,140.2,0,0,0,31.1,18.86,6.13,0,1.02,4.05,0,0,8,2.78,137.29,0,0,79.7,1695.82,36.79,17.27,18.58,44.82,0,20.05,0,198.52,23.18,11.68,228.79,549.8,0,0,11.29,0,0.85
 24-34,0,0,3.27,3.3,42.53,6.11,0,167.29,0.75,6.2,3.65,44.58,2.18,0,6.85,3.07,8.52,4.04,4.4,5.41,3.59,138.01,1.89,1.72,76.87,2086.02,11.23,20.03,14.86,0,0,48.78,0,0.95,9.42,17.3,26.09,381.96,0,0,53.21,0,4.75
 36-46,0,0,0,0.56,47.17,1.22,0,374.9,1.7,0.62,4.66,115.51,4.56,0,5.06,7.42,6.72,4.45,3.71,0,1.87,201.54,2.18,4.66,60.98,2689.34,8.89,20.1,10.97,0,0,49.41,0,0,4.04,0,0,673.88,0,0.85,33.08,0,4.43
 48-58,0,0,0,0,43.63,5.05,0,654.49,4.89,12.56,12.37,194.7,2.96,1.45,5.51,13.62,15.05,2.5,7.36,5.99,7.88,242.57,1.97,10.3,37.04,1955.77,7.12,22.25,12.98,0,0,51.49,0.65,0,0.57,3.22,0,415.53,0,1.3,14.37,0,14.01
 60-70,0,0,8.75,0,45.61,5.91,0,1130.29,9.21,0,7.89,167.36,14.91,2.3,4.48,13.71,0,3.41,2.42,1.63,4.05,262.63,1.53,5,37.86,1906.93,2.6,16.99,5.61,0,2.03,26.95,0,1.38,2.26,0.86,0,283.55,0.61,8.94,22.26,1.69,20.39
 72-82,0,0,2.58,0.56,27.99,41.24,0,1030.05,1.3,0.5,13.32,172.86,8.64,1.23,2.82,4.34,2.83,3.82,5.11,1.39,3.99,302.39,3.31,11.21,25.26,1494.72,1.11,11.86,13.59,0,13.38,36.05,0,0,1.52,2.35,0,185.92,7.92,7.32,44,4.37,3.69
 84-94,0,0,2.59,0,47.63,32.65,0,742.01,0,6.47,12.13,167.51,18.09,0.66,3.92,10.64,13.68,6.36,10.25,12.72,0,269.58,7.04,17.44,26.91,994.63,0.67,10.41,23.89,0,10.66,115.15,0,0,2.7,0,0,145.76,8.66,11.46,40.06,2.95,2.99
 96-106,0,0,1.96,0,38.9,52.74,0.98,764.34,1.41,14.94,10.87,116.18,18.58,0,2.54,17.85,9.03,7.21,5.09,13.37,0.75,267.5,5.36,5.8,25.02,802.37,2.72,19.72,26.79,0,4.24,96.3,0,0,2.75,0,0,79.51,4.75,1.63,30.28,3.82,17.51
108-118,0,0,4.45,0,62.42,20.33,5.38,752.09,3.35,12.49,11.36,187.63,19,0,2.3,22.13,11.26,16.1,9.38,6,7.02,288.19,7.14,12.47,28.26,1151.09,3.95,14.63,18.3,0,14.67,87.05,0,0,6.95,0.75,0,29.16,8.3,9.1,43.54,13.57,16.54
120,0,0,1.22,0,72.68,26.45,3.62,567.93,9.56,8.96,8.35,195.74,17.46,0,2.63,37.64,9.41,6.51,10.3,19.78,0,264.23,3.01,39.91,35.81,1197.55,4.28,25.19,18.9,0,23.31,44.81,0,0,1.21,0,0,53.58,6.25,13.03,51.94,5.05,24.01
