stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,59.05,536.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.03,583.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,17.73,11.22,0,17.95,0,0,0,20.47,0,0,0,0,0,7.03,0,0,0,0,0,0,0,0,0,0,0,422.37,16.82,0,0,155.4,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,49.28,0,19.47,0,0,0,29.84,0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,317.66,5.45,0,0,211.82,0,0,4.8,6.12,38.93,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,1.71,33.85,41.08,0,28.4,0,0,0,3.18,0.83,4.53,1.71,0,0,0,0,4.33,21.4,15.98,0,0,15.95,177.08,4.24,0,1.09,3.92,0,0,0,39.44,1.79,0,28.29,50.82,0,0,0.81,0,1.1
 24-34,0,0,0,0,6.72,14.22,0,19.4,0,1.81,0.63,2.92,1.54,0,1.17,5.2,1.3,0,0,8.93,12.74,31.73,0,0,10.89,258.9,4.83,1.54,0.67,0,0,10.23,0,0,0,0.88,10.27,43.04,0,0,23.04,0,3.85
 36-46,0,0,0,0,3.24,9.5,0,32.71,0,0,0,3.88,1.39,8.29,0,0.89,0.93,0,0.77,18.35,8.58,20.85,0,1.94,7.56,164.46,0,0,1.61,0,0,8.11,0,0,0,0,0.83,27.67,0,0,3.43,0,15.23
 48-58,0.77,0,0,0,12.87,43.59,0,44.54,0,0.46,1.14,13.71,0.46,2.03,0.55,1.06,0.54,0.43,0.58,1.31,10.6,18.4,0,1.05,7.38,180.16,2,1.78,1.65,0,0,14.24,0,0,0,0,0,45.68,0,0,5.48,0,5.23
 60-70,0,0,0,0,7.3,106.51,0,59.47,0,7.83,1.65,36.25,1.29,0,0.9,7.05,0,1.52,0,0,1.64,31.4,0,0,5.46,200.86,1.3,0,0.84,0,0,16.67,0,0,2.15,1.01,0,24.97,0,3.83,2.7,0,10.5
 72-82,0,0,0.64,0,8.68,675.3,0,88.82,0.82,2.38,5.79,25.99,1.81,1.29,2.86,14.87,1.3,0.72,4.31,0.5,0,58.84,0,0,6.07,299.53,0,7.92,1.37,0,2.48,23.64,0,0,0.5,0,0,31.58,0.87,0,16.61,1.92,24.41
 84-94,0,0,5.14,0,11.1,928.85,0.92,74.94,0,3.1,5.16,20.56,2.88,3.23,2.68,16.48,6.12,4.28,1.7,0.57,2.57,37.89,5.82,1.91,11.89,184.76,1.57,3.14,5.02,0,0.91,57.61,0,0,1.87,0.8,0,23.34,3.4,0,12.7,0,9.98
 96-106,0,0,0,0,21.96,1291.41,1.23,50.25,1.95,1.24,3.37,40.04,4.76,0,2.21,13.03,1.84,2.6,3.56,12.16,0,77.67,3.59,1.34,9.66,138.72,0.62,9.78,5.87,0,1.44,99.94,0,0,3.03,0,0,9.72,0,2.83,15.09,1.74,5.9
108-118,0,0,0,0,29.09,822.47,10.68,56.65,0.56,8.06,3.32,48.95,6.54,0,3.51,19.41,8.45,7.29,2.48,4.01,0.53,71.8,10.48,5.87,15.34,232.42,0,18.06,3.47,0,0,125.77,0,0,2.63,0,0,17.7,0,3.61,20,0.65,1.94
120,0,0,0,4.41,77.25,691.08,3.66,67.09,0,12.19,12.29,74.66,11.75,0,0,20.13,0,1.11,1.54,1.56,0,129.72,3.19,7.81,17.7,393.02,1.17,20.95,5.76,0,0,138.39,0,0,0,0,0,24.86,0,0,15.94,12.13,0
