stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,58.27,639.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,38.09,901.34,0,6.55,0,0,0,0,0,0,0,0,29.83,0,0,0,0,0,0,0,0,0,0,0,36.39,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,25.94,28.98,0,26.29,0,0,94.47,0,0,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,555.54,34.13,0,0,160.61,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.92,0,54.67,0,0,21.61,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,576.74,16.94,0,0,137.12,0,3.1,0,0,12.05,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.85,12.75,4.37,9.97,0,0,0,2.24,0,0,0,0,0,0.87,0,0,0,9.14,0,0,5.45,124.07,1.04,0,0.95,2.73,0,0.88,1.23,15.35,1.72,0,15.69,35.09,0,0,2.4,0,0
 24-34,0,0,0,0,15.61,1.24,20.23,0,0,1.43,4.68,0,0,0.94,0,2.61,0,3.9,0,1.29,22.54,0,0.81,12.55,267.74,1.31,0.75,1.99,0,0,1.76,0,0,0.79,0,1.31,66.38,0,0,5.22,0,0
 36-46,0,0,1.4,0,0.68,0,38.68,2.57,0,1.23,26.06,0,0,0.56,0,0,0,0,0,0,28.55,0,0,2.7,249.6,0,4.25,7.4,0,0,2.14,0,0,0,0,0,57.02,0,0,0.61,0,0
 48-58,0,0,0,0,6.42,0,79.9,0,0.93,0.86,26.37,0,0,0.63,0,0,0,0,1.77,5.3,35.34,1.73,4.03,0.41,239.68,0,0.53,0,0,0,1.64,0,0,0,0,0,35.48,0,0,4.68,0,0.99
 60-70,0,0,0,0,1.9,0,107.9,0,15.34,0,24.12,2.92,0,14.62,2.96,0,0,0,8.17,0,25.2,1.14,1.96,2.98,149.95,1.92,2.56,0.71,0,0,3.65,0,0,0,0,0,38.05,0,0,0,0,0
 72-82,0,0,0.76,0,0,1.19,52.2,0,0,0.58,11.29,0,0,0.55,0.52,0,0,1.89,0,0,21.21,0,2.34,3.58,141.67,0,4.48,1.07,0,0,0.6,0,0,0,0,0,9.34,0,0,5.6,0,0
 84-94,0,0,0,0,7.77,0,42.2,0,0,0,8.37,0,0,0,1.25,1.44,3.7,3.06,0.83,0,44.66,0,8.61,6.13,103.11,1.12,0,1.69,0,0,4.59,0,0,0,0.62,0,14.05,1.34,2.45,0.92,0,0
 96-106,0,0,1.15,0,3.56,2.55,72.22,0,0,2.65,13.52,0,0,0.61,0,1.87,0,4.05,0,0,25.59,1.26,1.14,7.19,87.35,0,0,1.8,0,0,6.25,0,0,0,0,0,19.85,0,0,1.91,0,0
108-118,0,0,1.39,0,4.51,0,63.88,0,0,1.14,12.43,0.96,0,0,2.31,1.53,0.85,0,0.52,0,28.57,0,0,2.65,122.85,0,0,3.5,0,1.33,6.9,0,0,0.75,0,0,6.95,0,0,3.94,5.34,0.85
120,0,0,0,0,11.3,13.26,56.16,0,0,0,53.18,1.09,0,0,3.81,0,0,0,0,0,32.45,0,0,11.27,276.86,4.49,0,0,0,0,2.84,0,0,2.43,0,0,16.76,0,0,3.36,2.66,0
