stage,blastomeres,epidermis,eye,glial,muscle,neural,notochord,spinal_cord
  3-4,14.46,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,6.54,0,0
 14-21,0,0,0,0,0,6.85,10.67,1.31
 24-34,0,0,0,0,0.96,2.34,0,0.65
 36-46,0,0,0,0,0,7.54,0,2.08
 48-58,0,0,1.92,0.64,0,6.99,0,0.88
 60-70,0,0,5.14,1.68,0,1.3,0,2.46
 72-82,0,1.07,1.2,0,0,10.38,0,0
 84-94,0,1.22,0,0,0,0,0,0
 96-106,0,0,0,0,0,4.14,0,0
108-118,0,0,0.5,0,0,7.87,0,0
