stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,14.84,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0
  5-6,17.5,277.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,40.18,8.22,0,21.72,0,0,0,25,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,159.57,4.97,0,0,147.33,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.72,0,27.4,0,0,0,23.6,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,271.43,4.45,0,0,71.41,0,0,0,0,0,0,4.33,0,0,0,0,0
 14-21,0,0,7.77,3.44,4.5,2.79,0,1.91,0,0,0,23.8,2.66,0,0.92,0,1.35,0,0,0,0,19.19,0,0,5.1,292.58,14.9,3.74,1.61,0,0,1.01,15.38,13.35,0,8.11,213.58,0,0,0.85,0,0
 24-34,0,0,6.46,0,12.09,2.89,0,10.53,0,0.97,0.92,20.13,0,0,2.46,0,1.45,0,0,1.33,0,27.65,0,0,24.27,1268.47,3.37,21.52,2.77,0,0,1.24,0,3.38,0,4.34,352.13,0,0,22.95,0,0.89
 36-46,0,0,0.85,0,1.36,0,0,80.25,0,0,0,32.97,0,0,0,0,0,0,0,0,0,27.59,1.74,0,6.37,1751.29,1.89,33.77,0,0,0,4.81,0,0.67,0,0,357.15,0,0,9.86,0,1.05
 48-58,0,0,0.44,0,13.41,0,0,229.01,0,0,1.14,82.69,0,0,0,0,1.38,6.29,0,0,0,40.95,6.26,0.6,3.87,2522.11,0.42,10.09,1.24,0,1.48,5.53,0,0,0,0,475.41,0,0.85,4.33,0,11.19
 60-70,0,0,2.56,0,10.11,0,0,449.04,0.76,0,8.38,68.04,8.98,0,1.93,0,1.31,1.28,0,0,7.36,64.54,2.53,1.27,2.41,2083.31,0.98,5.66,1.42,0,0,7.41,0,0,1.58,0,465.12,0,0,17.9,0,16.48
 72-82,0,0,3.26,0,18.85,6.37,2.97,500.32,0,0,4.3,113.41,0,0,8.95,2.36,0.63,1.38,0,0,1.79,94.07,0,0.54,3.54,2007.7,0,11.84,0.62,0,1.61,2.01,0,0,0,0,384.19,1.69,0,17.41,2.7,8.65
 84-94,0,0,5.93,0,10.15,0.56,0,378.15,0,0,0.69,77.91,1.97,0,3.44,2.03,2.77,8.94,0,1.26,0,93.85,0,0,5.1,1158.23,2.32,4.21,4.15,0,0,0,0,0,0.69,0,198.67,0,0,9.13,3.29,4.56
 96-106,0,0,10.64,0,19.89,4.84,0,530.78,0,0.59,3.73,68.76,3.05,0,6.53,0,0,4.97,0.74,4.62,0,86.32,0,2.9,4.13,1052.25,0,9.55,0,0,0,4.53,0,0,0,0,106.87,2.19,1.48,12.26,5.66,0
108-118,0,0,7.72,0,22.15,0.49,0,398.39,0,2.4,4,108.94,5.88,0,2.82,0,1.61,9.95,0,0.5,2.01,82.51,0,1.32,5.27,1129.06,0.49,3.12,3.37,0,5.33,10.21,0,0,0,0,110.54,0,1.17,26.57,0,3.58
120,0,0,0,0,24.95,12.64,5.97,293.71,2.24,2.39,12.72,179.87,0,0,0,1.01,0,0,2.6,0,0,98.14,0,11.39,8.72,1198.27,0,1.29,8.29,0,0,3.93,0,0,0,0,171.77,0,0,10.28,0,0
