stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,208.57,3707.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.32,0,0,0,0,0,0,0,0,0,0
  5-6,245.62,2427.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59,0,0,0,61.47,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.87,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,186.25,16.93,0,0,57.42,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.33,0,9.45,0,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.31,13.43,0,0,42.23,0,4.52,0,8.56,0,0,0,0,0,0,0,0
 14-21,0,0,2.98,3.28,34.43,4.95,0,7.72,0,2.04,0,3.76,2.11,0,0.89,0,3.86,0,0,0,0,13.71,0,0,3.67,169.48,5.11,4.29,1.88,2,0,7.75,9.6,3.18,6.97,8.86,55.48,0,0,6.27,0,0
 24-34,0,0,0,1.35,18.07,2.15,0,64.53,0,5.37,0,6.9,1.08,0,0,5.1,4.93,0,2.14,2.02,12.03,38.08,1.03,0,18.66,550.12,2.69,19.29,8.21,0,0,21.86,2.56,6.49,0,5.65,107.45,0,0,10.05,0,3.82
 36-46,0,0,0,0,9.06,0,0,154.41,0,2.48,1.65,23.58,0.56,0,0,5.3,2.66,3.64,1.28,0,28.32,49.5,1.67,0.8,38.08,785.97,5.21,11.46,1.16,0,0,33.46,0,7.66,6.73,0.58,163.62,0,0,13.99,0,11.29
 48-58,0,0,0,0,6.99,0.69,0,312.71,0,0.39,2.29,41.42,4.17,0,2.25,5.42,0.52,0.92,0.92,0.7,19.69,51.9,1.65,1.91,6.46,666.46,1.2,13.26,4.44,0,0,15.69,0,0.38,0,0,128.91,0,0.4,5.96,0,16.34
 60-70,0,0,0,0,11.47,0,0,479.72,0,2.66,1.54,44.09,4.11,2.38,0.77,1.44,8.63,1.5,2.23,4.22,6.76,69.34,0,0.69,10.9,628.81,1.84,12.34,3.92,0,1.53,18.57,0,0,0,0,66.24,0,2.22,14.25,0.61,3.32
 72-82,0,0,3.01,0,9.02,4.85,0,274.41,0,5.33,4.77,50.11,5.53,0,1.94,6.89,1.56,4.26,0.6,0,10.04,98.24,1.52,5.83,6.74,454.84,1.1,15.04,1.89,0,1.4,4.47,0,0.71,0,0,46.6,3.64,1.96,11.14,6.02,10.23
 84-94,0,0,6.53,1.01,23.96,7.46,0,212.79,0,2.35,5.98,49.67,6.47,0.6,0,10.69,1.48,0.66,1.39,1.55,20.86,85.73,2.88,10.26,3.59,343.64,2.82,19.25,15.18,0,4.36,25.22,0,3.46,0,0,23.9,3.61,5.21,4.76,5.61,12.7
 96-106,0,0,0.61,0,12.84,4.27,1.12,164.78,0,6.22,6.17,55.66,11.11,0,0,18.49,2.4,5.26,1.86,1.06,7.85,66.59,1.38,1.37,5.18,249.42,0.77,16.12,8.56,0,0,27.82,0,1.71,0,0,33.97,6.03,1.01,13.82,5.83,0
108-118,0,0,0,0.61,17.25,5.23,1.07,196.92,0.65,4.97,3.13,40.19,8.91,0,1.33,8.94,5.39,5.19,2.12,5.17,19.56,69.95,0.42,2.89,4.07,310.78,0.54,13.21,2.1,0,1.07,16.91,0,4.07,0,0,13.66,5.06,0,11.41,7.66,7.89
120,0,0,0,1.28,6.82,2.44,4.3,155.33,1.33,1.5,0,58.53,7.45,0,0,26.87,11.17,7.23,0,1.23,3.58,60.28,3.25,0,3.95,353.78,4.56,30.83,16.18,0,0,12.26,0,1.21,0,0,8.42,0,0,9.69,0,0
