stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,46.18,790.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89,0,0,0,0,0,0,0,0,0,0
  5-6,0,285.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.22,0,0,0,0,0,74.66,0,0,0,0,0,0,0,0,0,0
  7-9,23.22,0,0,11.25,0,0,0,8.36,0,0,0,0,0,20.52,0,0,0,0,0,0,0,0,0,0,0,90.88,7.54,0,0,34.55,0,9.98,6.94,0,0,0,0,0,0,0,0,0
 10-12,0,21.42,0,27.4,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.1,29.1,0,0,37.03,0,5.07,0,0,4.37,0,0,0,0,0,0,0
 14-21,0,0,0,1.01,132.85,1.03,0,4.46,0,0,0,0,7.8,0,4.32,15.2,9.28,0,0.92,0,0,14.85,1.28,0,9.1,35.31,3.52,0,1.05,0.86,0,70.89,0,5.01,1.05,2.48,18.38,0,0,3.48,0,0
 24-34,0,0,0,0.6,50.12,0.62,0,12.29,0,2.44,1.71,1.67,2.54,0,0,50.04,12.2,0,1.53,6.35,0.62,33.32,3.2,0,12.21,93.46,1.65,6.2,5.52,0,0,175.6,0,0,0.88,1.96,34.55,0,0,20.48,0,0.79
 36-46,0,0,0,0,36.83,0,0,2.56,0,20.84,3.89,8.08,1.2,1.36,7.09,136.28,4.54,1.13,3.02,0,0.61,68.49,2.9,2.38,9.21,130.37,3.94,1.99,8.4,0,0,260.2,0,0,0.81,0,37.54,0,0,18.11,0,2.97
 48-58,0,0,0,0,62.9,0,0,54.12,0,13.03,5.5,28.81,2.11,2.33,3.15,109.48,0,0.77,5.36,1.04,6.78,80.72,10.05,0.79,6.05,98.17,6.64,4.63,2.98,0,0,266.13,0.56,0,2.57,0,24.76,0,0,12.9,0,10.4
 60-70,0,0,0,0,86.33,0.88,0,30.62,0,52.33,5.2,25.45,5.58,0,3.91,211.4,6.4,6.75,2.03,3,0.86,94.82,12.7,2.37,16.31,101.39,1.68,1.89,0.65,0,1.65,221.07,0,0,1.37,0,18.28,3.21,2,7.28,0,4.91
 72-82,0,0,0.61,0,48.01,0,0,51.15,0,17.19,4.38,41.11,14.87,2.35,1.74,100.4,4.66,4.27,8.63,0.88,0.5,137.86,17.44,17.01,8.42,80.63,0,1.4,5.67,0,0,151.67,0,0,0.64,0,19.16,8.79,0,14.58,5.24,1.73
 84-94,0,0,0.66,0,75.37,12.42,0,26.14,0.7,34.17,8.48,23.9,18.37,5.62,2.32,194.41,7.47,2.71,12,0.58,17.33,122.61,14.4,2.2,4.72,76.66,3.98,5.65,3.47,0,10.51,368.82,0,0,2.97,0,7.77,10.64,6.99,16.64,2.41,1.5
 96-106,0,0,0,0,95.27,9.22,0.62,63.81,0,21.07,3.3,35.4,33.27,0,1.61,244.03,5.56,1.98,12.17,0.61,1.3,77.69,49.81,2.04,14.75,41.22,0.65,5.69,1.39,0,1.36,421.74,0,0,1.51,0,1.3,13.83,0,12.14,4.89,3.97
108-118,3.02,0,0.85,0,129.51,3.41,0.65,44.93,0.76,37.03,4.22,24.5,48.89,0,0.43,262.81,17.4,9.05,12.91,6.54,12.07,107.6,45.26,11.33,10.46,80.86,1.22,8.1,17.91,0,2.26,290.44,0,0,0.96,0,0,33.63,3.59,22.82,0.77,11.13
120,0,0,0,0,150.93,4.81,0,14.69,0,38.97,10.99,75.68,46.9,0,12.24,458.24,3.65,6.77,3.91,5.68,1.33,99.44,6.54,11.82,6.4,71.76,4.85,16.05,30.14,0,0,228.54,0,0,2.44,0,10.44,11.93,0,45.99,2.64,3.28
