stage,epidermis,eye,fin.epithelia,glial,mesenchyme,muscle,neural,periderm,spinal.cord
 14-21,0,0,0,0,0,0,1.64,0,0.81
 24-34,0.65,0,0,0,0,0,0,7.47,0
 36-46,0,0,0,0,0,0.73,3.88,1.43,1.36
 48-58,0,0.85,0,0.71,0,0,0,0,0
 60-70,0,0,0,0,1.36,0,0,0,0
 72-82,0,0,0,0,2.16,0,1.68,0,0
 84-94,0,0.75,0,0,0,0,0,0,0
 96-106,0,0,0,1.92,0,0,5.54,0,0
108-118,0,0,0.78,0,0,0,0,0,0
120,0,0,0,4.41,0,0,0,0,0
