stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,284.53,5349.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4,0,0,0,0,0,0,0,0,0,0,0
  5-6,203.61,3939.71,0,0,0,0,0,0,0,0,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,191.03,0,0,0,50.77,0,12.73,0,0,0,0,0,0,0,0,0,0,0
  7-9,25.22,84.13,0,73.98,0,0,238.61,0,0,0,0,0,92.04,0,0,0,0,0,0,0,0,0,0,0,1946.81,90.68,0,0,697.83,0,7.16,8.94,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.43,0,77,0,9.56,96.38,0,0,0,0,0,9.34,0,0,0,0,0,3.73,0,0,0,0,0,1185.19,47.88,0,0,319.23,0,0,0,0,63.26,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.88,63.97,10.46,20.2,0,0,0,4.54,4.7,0,0,0,7.54,0.87,0,0,0,25.6,0,0,16.27,446.03,3.91,2.41,1.7,9.07,0,8.69,0,61.47,2.06,1.39,27.16,126.33,0,0,5.27,0,0.84
 24-34,0,0,0,0,11.3,2.98,48.12,0,0,0,13.16,1,0.76,0,0,1.32,0,0,0.86,0,52.84,0,0,13.82,545.12,0.98,9.5,4.86,0,0,8.83,0,1.1,0,0,6.4,96,0,0,17.55,0,2.09
 36-46,0,0,0,0,12.27,0,117.26,0.73,0,1.3,22.2,0.72,0,0,7.87,0,11.69,0,0,0.7,30.49,0,0.8,6.28,533.31,0,0,0,0,0,15.58,0,0,0,0,0,90.97,0,0,4.87,0,6.04
 48-58,0,0,0,0,5.91,2.7,166.06,0,1.86,0,26.37,0,0.93,0,0.48,0.39,0,0.69,0,0,28.35,0.95,1.63,5.9,432.79,4.48,0,0,0,0,5.38,0,0,0,0,0,57.17,0,0,5.15,0,0
 60-70,0,0,0,0,9.52,0,159.9,0,0.76,4.58,37.35,0,0.97,0,1.98,0,0.93,0,0.78,0,30.82,0,0,1.77,338.75,0,2.69,0.87,0,0,1.32,0,0,0.73,1.46,0,27.99,0,0.67,0.72,0,1.15
 72-82,0,0,0,0,5.23,3.13,149.38,0,0.99,2.17,25.89,0.56,0,2.97,0.98,2.05,0,1.04,0.79,0,37.1,0,0,5.2,210,0,3.22,1.07,0,3.45,1.13,0,0,0,0,0,27.09,0,0.89,5.95,0,7.77
 84-94,0,0,1.19,0,3.58,0,102.38,0,0.95,0.61,17.71,2.31,0,1.31,3.3,1.15,4.16,1.05,5.92,0,53.9,0.57,2.25,2,190.45,0,2.05,1.84,0,0,25.34,0,0,2.8,0,0,7.38,0,0,8.24,1.55,1.21
 96-106,0,0,0.81,0,6.5,4.66,106.16,0,0,2.1,21.61,0,0,0,1.52,0.64,1.38,3.37,3.46,0,48.42,1.47,0,3.12,141.44,0,6.69,1.45,0,1.96,13.21,0,0,0,0,0,4.53,0.59,1.76,4.02,3.63,7.46
108-118,0,0,0.41,0.61,6.54,2.64,96.65,0.69,2.23,3.81,12.5,0.47,0,1.44,3.93,0.6,3.48,3.53,0.48,4,47.05,0,0.94,1.89,166.02,0,1.64,1.04,0,2.05,7.47,0,0,0,0,0,6.75,1.33,0,2.76,0,2.49
120,0,0,0,0,21.31,2.59,70.66,0,1.39,1.69,14.27,11.42,0,16.95,0,1.29,0,0,0,0,30.73,0,5.9,4.23,180.13,1.08,0,1.16,0,0,6.52,0,0,0,0,0,2.78,0,0,9.62,0,0
