stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,259.13,4075.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,233.2,3412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.93,16.8,0,0,54.97,0,147.42,0,0,0,0,0,0,0,0,0,0,0
  7-9,159.27,120.6,0,322.78,0,0,0,308.47,0,0,0,0,0,197.33,0,0,0,0,0,0,0,0,0,0,0,3610.7,280.68,0,0,1749.43,0,43.21,42.96,0,0,0,0,0,0,0,0,0,0
 10-12,0,165.61,0,501.35,0,95.17,0,336.78,0,0,0,0,0,103.52,0,0,0,0,0,0,0,0,0,0,0,5584.43,455.61,0,0,1907.29,0,24.98,34.36,34.75,235.91,0,12.89,3.51,0,0,0,0,0
 14-21,2.27,2.71,49.71,230.17,5781.03,588.81,0,926.42,0,78.12,0,483.68,201.37,47.47,63.61,40.23,137.4,2.41,19.11,31.45,56.64,1106.79,52.25,0,988.08,12451.19,990.6,162.38,321.25,292.42,0,1022.46,57.19,1928.71,279.49,476.92,2284.49,5764.89,0,0,267.26,0,48.57
 24-34,0.88,2.5,39.42,137.75,2978.03,112.89,0,1709.88,4.83,286.6,51.73,657.78,111.5,25.6,78.62,127.91,277.26,24.62,122.93,42.77,161.18,1773.08,115.18,5.15,958.83,24223.08,233.7,623.67,261.18,0,7.17,1925.91,5.45,14.7,248.37,132.43,379.53,7232.47,0,0,802.46,0,200.88
 36-46,0,0,26.9,18.62,1758.01,240.56,0,5272.78,50.99,335.65,129.11,1444.54,78.66,19.11,116.71,202.19,215.13,46.36,124.49,100.96,490.25,2719.52,148.29,56.74,839.29,40164.07,180.3,732.38,264.8,0,18.17,3178.43,17.52,17.59,271.65,64.18,9.99,10111.76,0,9.37,588.31,2.33,301.25
 48-58,0,0,17.14,6.57,1825.32,711.58,0,10799.63,51.36,599.42,168.99,2182.75,47.25,57.99,105,257.15,123.61,124.93,131.74,91.2,546.69,3391.71,125.38,119.11,585.28,41085.44,136.63,433.38,245.2,0,15.05,3575.55,1.4,0,119.42,68.72,0.55,8764.7,0,18.06,514.93,5.25,527.16
 60-70,8.11,0,25.41,4.08,2117.78,1469.93,0,19378.44,48.82,580.57,201.44,2089.38,91.27,55.8,86.22,378.39,149.29,150.61,128.01,34.81,348.89,4296.11,162.16,203.26,432.27,43925.83,84.04,426.07,277.66,0,40.84,3980.05,2.56,0,130.04,49.18,0,6693.5,40.75,113.67,505.68,37.37,633.1
 72-82,0,0,88.03,10.31,2469.21,2275.75,1.17,16082.79,35.68,663.43,342.78,2785.8,312.39,28.72,122.44,560.94,255.86,221.72,244.46,89.55,238.07,5650.88,289.65,221.2,476.67,36019.56,51.62,593.85,425.02,0,71.53,3207.79,3.63,0,107.67,20.37,0,4691.26,118.16,156.76,786.02,156.15,595.1
 84-94,7.39,0,106.07,22.35,4856.26,2513.37,6.65,12861.42,47.96,1351.19,268.26,2367.03,589.29,69.01,111.38,850.82,440.58,291.33,287.85,170.86,479.73,5124.29,374.23,219.22,392.97,25233.13,115.56,652.25,500.93,0,36.56,10452.87,4.2,0,215.3,25.15,0,3095.36,361.69,166.45,820.76,155.28,429.55
 96-106,1.12,0,174.67,29.91,7070.4,4671.96,8.22,11250.58,55.06,1638.43,296.44,3265.75,1064.68,11.37,193.32,1081.1,664.23,286.72,440.7,291.73,202.6,6415.21,614.91,275.2,505.6,23872.52,126.4,1045.82,820.53,0,120.13,9660.15,22.79,0,226.06,36.19,0,1698.91,594.5,238.05,1164.13,260.49,467.28
108-118,3.86,0,120.77,61.69,7441.48,2583.19,34.73,10993.74,45.45,2039.06,292.86,2894.81,1293.86,0,105.47,917.12,686.59,523.99,328.55,371.92,355.1,7481.34,457.23,254.94,527.39,34837.46,163.69,746.32,889.44,0,140.47,8212.82,2.11,0,212.38,36.13,0,1607.59,718.83,198.24,985.49,170.14,440.33
120,13,0,102.29,9.61,5035.82,3201.76,39.48,8411.99,88.95,1242.9,257.53,2920.94,935.82,0,168.21,1129.43,410,350.79,239.46,305.58,124.12,6376.97,360.67,502.9,410.33,39905.01,269.09,571,773.9,0,130.99,3937.57,4.99,0,129.47,20.45,0,1597.73,291,233.51,1073.81,298.85,89.33
