stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.56,901.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.24,0,0,0,0,0,0,0,0,0,0
  5-6,34.89,544.28,0,0,0,0,0,0,0,0,0,0,0,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,22.45,4.72,0,11.11,0,0,0,10.04,0,0,0,0,0,23.29,0,0,0,0,0,0,0,0,0,0,0,247.09,16.86,0,0,151.9,0,4.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,16.47,0,35.02,0,0,0,22.92,0,0,0,0,0,60.77,0,0,0,0,0,0,0,0,0,0,0,206.41,19.91,0,0,39.74,0,0,10.67,20.19,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.9,31.76,1.22,0,6.49,0,0,0,1.95,0,0,1.23,0,0,0,0,0,0,10.06,0,0,17.05,62.95,65.64,0.92,3.41,3.69,0,3.72,8.02,0.82,3.97,28.08,17.03,0,0,0,0,0
 24-34,0,0.83,0,2.62,3.37,1.22,0,13.98,0,1.45,0,0,0,0,7.18,2.24,0.93,0.64,0,0,0,39.45,0.6,0,27.04,81.81,5.58,1.21,0,0,0,18.15,0,2.45,1.65,2.28,7.97,0,0,1.48,0,0.77
 36-46,0,0,0,0,1.22,0,0,10.2,0,0,0.96,0,0,0,8.69,0,0,0,0,5.06,0,143.18,0,2.52,32.67,65.14,6.28,0,0,0,1.69,10.92,0,0,0,0,3.76,0,0,0.65,0,0
 48-58,0,0,0,0,7.29,0,0,20.62,1,0,1.23,5.58,0,2.03,6.72,0.85,0,0,0,2.93,0.39,356.41,0,0,21.56,41.94,0,0,0,0,2.41,7.8,0,0,0,0,4.86,0,0,2.98,0,0
 60-70,0,0,0,0,5.53,4.44,0,25.88,0,4.82,40.36,47.67,0,0,0.79,0,0,0,1.57,0,0,1367.87,0,21.53,77.1,92.26,2.15,0,11.93,0,4.53,4.71,0,4.48,0,0,1.91,0,3.69,1.48,3.28,0
 72-82,0,0,0,0,66.33,0,2.87,172.12,2.65,2.98,32.26,567.29,0,0,0,0,2.81,0,0.69,0.64,0,3115.66,0,15.29,80.15,108.27,0,1.08,6.14,0,0,3.75,0,0,0,0,0,0,14.84,2.9,21.35,0
 84-94,0,0,0,0,25.39,1.35,0,102.4,0,1.38,20.58,406.41,3.27,0,4.15,0,0.62,5.32,0,0,0,2762.88,0.57,8.08,69.47,83.6,5.64,0,0.71,0,5.37,5.09,0,0.8,0,0,0,0,10.09,12.54,24.11,1.29
 96-106,1.12,0,0,0,80.67,33.04,2.01,203.01,1.39,19.19,60.25,1438.27,5.59,0,20.14,2.38,8.87,0.9,1.17,1.2,0,5037.45,10.19,24.65,98.77,394.67,2.7,2.07,3.72,0,11.74,13.36,0,23.1,7.42,0,0,0,10.72,9.19,34.27,5.61
108-118,0,0,0.98,0,24.11,6.22,8.43,108.77,0,5.41,81.43,1308.65,2.74,0,0,1.06,6.18,15.36,1.43,3.34,0,6407.12,1.15,14.24,95.04,242.15,2.48,0,2.04,0,7.14,2.41,0,0,0,0,6.33,0.61,93.01,11.93,33.01,0.49
120,0,0,0,0,21.13,6.96,0,122.8,0,8.56,19.57,1144.33,11.6,0,2.09,3.16,7.55,0,74.02,9.35,0,5899.8,0,15.19,100.93,214.11,5.45,10.3,6.98,0,15.88,4.92,0,0,0,0,7.91,0,4.4,8.84,14.55,0
