stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,240.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.98,81.99,0,0,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0,0,0,10.74,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,20.43,64.26,22.84,0,0,0,69.35,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,1014.49,109.93,0,0,985.61,0,3.78,7.27,0,0,0,0,0,0,0,0,0,0
 10-12,0,68.03,51.97,0,0,0,178.95,0,0,0,0,0,19.51,0,0,0,0,0,0,0,0,0,0,0,2183.13,124.9,0,0,875.17,0,0,0,0,12.25,0,26.91,0,0,0,0,0,0
 14-21,0,0,1.1,45.77,6.38,0,12.98,0,0,0,22.85,3.15,0,1.15,0,0,0,0,0,0,19.94,0.83,0,18.93,375.35,11.59,0,0,1.82,0,0,0,6.37,2.75,10.46,10.13,188.16,0,0,5.21,0,0
 24-34,0,0,0,29.34,0,0,22.02,0,5.38,2.85,33.33,0,0,22.89,0,0,1.32,0.61,0.77,0,58.23,0,0,46.14,950.09,2.66,0,1.81,0,0,0,0,0,0,0,3.49,327.48,0,0,35.51,0,2.33
 36-46,0,0,0,25.9,0,0,62.82,0.67,46.97,4.53,67.11,0,0,1.92,0,0,3.07,0.75,7.2,7.2,83.04,0.56,2.74,19.23,1162.56,3,0.56,0,0,0,0,0,0,0,0,0,482.36,0,0,35.7,0,7.68
 48-58,0,0,0,20.64,0,0,80.26,0.59,3.62,8.95,110.66,0,0,2.62,0,0,0.77,0.45,0,1.86,112.13,0,0.46,22.67,388.88,5.09,0.39,1.04,3.66,0.97,0.8,0,0,5.71,0,0,258.01,0,1.06,33.1,0,5.23
 60-70,0,0,0,27.46,0,0,70.68,0.63,18.79,11.51,112.94,7.34,0,0.92,0,0.61,8.62,0,0,1.46,239.05,2.63,0,10.15,208.23,4.15,0,2.14,0,0,0,0,0,0,0,0,113.05,0,2.84,8.57,0,2.72
 72-82,0,0,0,14.62,0,0,42.38,0,16.5,38.18,99.54,8.46,0,2.59,0,1.22,9.57,4.12,0,0,253.64,0,8.97,13.66,105.23,0,0,4.94,0,2.89,0,0,0,1.74,0,0,45.58,0,1.23,36.36,0.91,19.53
 84-94,0,0,0,34.15,0,1.62,64.23,3.85,8.98,22.01,81.08,5.15,0,2.33,0,1.1,20.04,2.75,7.38,0,227.57,0.71,5.65,10.33,85.03,2.56,0.71,9.39,0,0,0,0,0,1.26,0,0,37.42,0,12.73,35.88,4.94,2.37
 96-106,0,0,0,24.69,4.45,1.14,62.66,0,3.9,10.64,83.83,4.19,0,6.1,0.96,0,10.79,1.64,2.19,0,198.98,0,2.09,12.22,57.68,0,0,7.75,0,2.83,7.6,0,0,3.31,0,0,24.58,0.62,3.84,43.12,1.22,8.95
108-118,0,0,0.44,39.7,0,1.48,53.49,0,15.27,23.41,102.58,1.04,0,0.69,0.42,1.17,36.78,0.69,12.45,1.28,208.83,0,14.8,17.4,80.61,0,0,17.15,0,0,0.5,0,0,0.55,0,0,3.73,0,7.96,48.6,3.6,13.51
120,0,0,0,57.51,0,0,45.2,5.77,21.61,15.03,160.88,5.73,0,0,2.32,2.21,47.22,0,10.02,0,237.54,0,11.93,19.88,69.99,0,0,8.89,0,0,0,0,0,1.83,0,0,25.02,0,0,19.41,31.38,2.85
