stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11.99,513.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,0,0,0,0,0,0,0,0,0,0
  5-6,8.7,231.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.25,0,0,0,0,0,0,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.92,8.44,0,0,33.52,0,7.68,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,17.57,0,0,0,14.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.14,14.04,0,0,88.61,0,8.71,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.69,2.73,54.66,8.58,0,5.98,0,1.99,0,7.9,2.26,0,0,0.9,4.01,0,0,8.99,0,7.34,0,0,13.25,159.83,4.54,6.97,0.86,1.77,0,31.38,14.01,4.12,2.09,14.82,67.23,0,0,10.32,0,0.85
 24-34,0,0,4.39,0.7,43.23,3.33,0,48.39,0,0.6,2.38,7.68,0,0,2.19,5.57,13.89,0,2.22,0,3.64,68,2.25,0,31.34,717.76,9.84,15.8,4.76,0,0,108.37,0,7.77,0,5.65,192.68,0,0,50.1,0,5.12
 36-46,0,0,0,0,41.82,1.42,0,131.24,0,6.43,0.62,38.3,0.74,0,0.72,16.21,14.39,1.36,0.56,0,3.67,71.11,7.8,0,25.01,1432.84,10.56,13.73,1.61,0,0,151.51,0,4.11,1.04,0,253.75,0,0,14.72,0,8.69
 48-58,0,0,0.59,0,33.03,2.07,0,290.7,0,8.8,5.46,54.54,0.49,6.26,3.12,4.17,1.98,2.32,7.3,0.39,12.15,96.36,15.4,0.41,17.45,2151.05,3.11,10.18,1.58,0,0,92.15,0,0.53,1.31,0,337.77,0,0,14.99,0,31.39
 60-70,0,0,2.37,0,41.68,9.8,0,858.9,0,8.9,3.37,76.28,7.46,3.21,1.5,5.85,5,2.9,4.02,0,12.17,163.17,7.86,4.63,5.83,2820.28,0,10.2,14.47,0,0,84.03,0,3.52,0,0,348.28,0.77,4.06,15.2,2.27,23.48
 72-82,0,0,4.85,0,38,79.27,0,1260.69,0,7.72,13.19,118.5,11.69,4.74,3.57,13.75,1.56,8.04,2.3,5.21,2.25,226.17,16.21,7.53,18.78,3453.44,4.66,19.9,9.56,0,1.67,77.16,0,2.57,0,0,227.01,1.73,6.28,36.58,3.84,37.35
 84-94,0,0,7.74,0,60.28,68.38,0,939.5,0,21.72,11.07,142.32,22.06,3.84,2.11,23.11,14.01,8.11,3.85,1.38,17.29,230.72,26.84,27.05,13.72,2089.38,3.39,16.59,14.08,0,4.14,222.84,0,1.51,0.61,0,155.22,9.52,2.36,40.37,1.45,20.5
 96-106,0,0,4.38,0,74.71,108.52,1.69,1050.32,1.67,18.4,13.76,153.71,45.14,2.38,4.18,21.68,9.95,19.97,6.02,6.66,0,243.2,42.44,9.71,7.72,2102.72,3.75,16.28,19.09,0,8.32,132.16,0,1.32,0.6,0,76.99,18.25,1.97,72.53,1.83,23.34
108-118,0,0,9.8,1.06,126.71,24.02,14.08,987.87,6.12,18.32,17.91,143.55,38.58,0,6.57,32.47,9.55,19.58,11,5.29,17.25,281.45,25.85,8.11,18.8,2276,4.16,10.76,8.68,0,7.02,142.04,0,1.67,1.43,0,69.05,30.91,2.85,37.44,4.66,22.36
120,0,0,14.82,0,147.25,44.54,6.67,646.41,11.58,54.36,24.34,189.53,39.52,0,0,58.25,6.6,5.19,7.69,7.44,1.51,229,8.1,12.61,29.03,3051.14,5.96,10.2,7.9,0,3.58,121.18,0,8.67,0,0,98.17,4.39,3.48,33.29,9.85,3.17
