stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,25.39,225.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,0,0,0,0,0,0,0,0,0,0
  5-6,6.75,185.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.81,0,4.89,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,10.83,0,0,14.33,0,3.78,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,38.34,0,0,0,16.8,0,0,0,0,0,23.81,0,0,0,0,0,0,0,0,0,0,0,201.35,4.29,0,0,64.95,0,0,0,8.84,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,22.13,3.63,0,0,0,0,0,0.82,0.91,0,0,0,0.81,0,0.93,0,0,2.05,0,0,0,50.68,4.91,1.37,0,3.29,0,7.03,4.69,0.9,1.38,11.32,20.56,0,0,0.89,0,0
 24-34,0,0,0,0.7,9.37,1.61,0,11.48,0,0.72,0,2.38,0,0,0,0.61,1,0,0,1.27,0,16.27,0.63,0,5.23,188.53,1.36,5.16,1.42,0,0,13.41,0,0,0,2.98,28.84,0,0,5.66,0,0.77
 36-46,0,0,0,0,6.13,1.03,0,24.58,0,0.62,0,9.79,0,0,0,2.89,0,0,0,0,0,22.95,0,0,11.7,259.45,0.78,1.27,0,0,0,14.44,0,0,0,0,38.97,0,0,5.92,0,0.67
 48-58,0,0,0,0,6.23,1.33,0,96.42,1.81,0.41,1.81,20.98,0.42,0,0,0,10.57,0.38,1.37,0,0,21.19,0.95,0.48,2.17,258.33,0,1.19,8.13,0,0,12.73,0,0.61,2.07,0,46.58,0,0.84,1.6,0,3.55
 60-70,0,0,0,0,6.16,0,0,159.86,0,0.57,1.8,33.09,0.68,1.77,0,0.92,0,3.8,0,0,0,56.38,0,0.84,3.33,325.52,2.95,1.83,2.77,0,0,9.52,0,0.68,0,0,45.07,0,0,15.15,0.98,0.69
 72-82,0,0,1.44,0,8.61,12.91,0,182.56,2.81,5.15,3.87,40.19,3.34,0.55,0,7.15,0.53,0.52,4.99,0,0.49,46.26,1.71,0,4.59,255.61,0,4.79,0.51,0,2.23,8.05,0,0.5,0,0,33,1.24,0.75,3.84,0.92,8.9
 84-94,0,0,0,0,12.97,16.54,0,98.83,2.03,1.05,3.83,12.24,4.68,0,1.1,3.88,2.23,0.76,1.72,0.74,8.45,50.39,5.91,0,9.28,177.27,0,0,0.55,0,0,36.06,0,0,0.69,0,18.42,0.86,0,11.03,0,0
 96-106,0,0,2.46,0,9.53,15.33,0,89.64,0.64,3.14,0,20.06,3.96,0,2.41,0,1.63,0.6,0,2.81,0,18.02,1.61,0,3.04,150.5,2.63,3.85,3.74,0,0,22.06,0,0,0,0,5.1,0,0,4.73,0.81,0.96
108-118,0,0,0,0,19.42,12.2,1.98,116.64,2.66,3.01,3.23,14.41,0.92,0,0,1.88,1.64,2.39,1.15,0.5,1.33,44.76,0,1.32,4.15,202.94,1.09,11.81,4.95,0,0.86,20.99,0,1.09,0,0,13.7,1.64,0,5.37,3.13,2.24
120,0,0,7.45,0,19.07,4.82,2.16,104.19,0,0,2.35,38.53,6.59,0,0,1.97,3.6,6.44,0,0,0,24.74,0,12.5,4.43,228.3,4.23,0,3.06,0,0,10.27,0,0,0,0,49.85,1.27,0,20.27,0,0
