stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,10.6,835.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.9,0,0,0,0,0,0,0,0,0,0,0
  5-6,100.03,1021.89,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.78,10.72,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,61.37,60.3,0,116.41,0,0,155.47,0,0,0,0,0,85.3,0,0,0,0,0,0,0,0,0,0,0,1165.62,109.27,0,0,766.13,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,79.15,0,32.1,0,20.71,138.46,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,1547.88,73.69,0,0,828.52,0,0,6.41,13.12,95.32,0,0,3.51,0,0,0,0,0
 14-21,0,0,0,1.94,14.77,12.39,6.98,0,0,0,20.39,0.81,0,3.12,0,0,0,0,0,0,20.62,0,0,6.44,184.79,0.81,4.84,7.5,6.25,0,0,0.91,18.53,15.32,0,12.45,109.22,0,0,0,0,0
 24-34,0,0,0,1.42,11.09,1.43,30.7,0,0,2.31,22.27,0,0,0.68,0,0,0,0,0.65,0,48.17,0,0,14.75,411.81,3.23,13.4,4.06,0,0,0,0,2.17,7.77,0,1.85,112.25,0,0,17.56,0,0
 36-46,0,0,0.73,0,14.32,0.57,176.78,0,0,1.92,30.28,0.56,0,0.57,0,7.87,0,1.44,0,3.61,67.46,0,5.63,14.27,476.24,2.74,39.54,2.68,0,0,4.05,0,0,2.62,0,0,155.23,0,0,8.31,0,2.91
 48-58,0,0,0,0,6.53,0,261.46,0,0.82,1.57,49.72,0,0,0,12.82,0,0,2.17,1.98,10.09,100.72,0,0.44,15.1,445.37,0.52,27.29,2.36,0,0,0.5,0,0,0.68,0,0,118.33,0,0.79,7.95,0,3.59
 60-70,0,0,0.57,0,9.67,0,443.34,0,0.91,1.13,66.63,0.6,0,0,3.3,2.48,0,0.72,5.21,0,119.82,0,6.79,9.22,410.62,0,17.87,7.82,0,0,0,0,0,0.58,0,0,61.87,0,0.71,9.89,0,2.05
 72-82,0,0,1.71,0,29.54,0.96,229.17,2.62,0,3.01,62.48,2.23,0,5.43,4.58,0.63,0,2.48,0,0,131.16,1.23,2.77,5.32,223.4,0,38.22,4.77,0,1.08,0,0,0,2.67,0,0,50.08,0,1.48,9.94,0,1.11
 84-94,0,0,0,0,10.57,12.55,203.08,0,2.74,6.33,63.55,5.37,0,0.7,2.41,0.61,0,1.59,0,1.3,106.08,0,10.81,15.69,150.42,0.74,17.5,11.19,0,0,4.64,0,0,3.89,10.45,0,20.68,0,4.31,5.82,2.2,0
 96-106,0,0,5.18,0,2.25,12.35,137.85,0,2.51,7.53,40.42,4.13,0,1.39,3.76,2.12,1.58,1.87,0,0.75,78.73,2.72,8.13,6.65,169.66,0,38.83,15.41,0,3.2,3.09,0,0,4.87,0,0,33.87,0,2.51,14.32,4.77,0
108-118,0,0,0,0,6.68,1.99,143.26,0,2.59,5.98,35.5,1.52,0,4.81,1.6,1.87,0.41,5.52,2.28,0,112.28,0,4.34,9.92,176.49,0,42.52,7.53,0,0,1.37,0,0,1.67,0,0,1.9,3.42,2.51,16.35,3.63,2.3
120,0,0,0,0,23.12,11.53,190.33,0,0,0,72.36,1.33,0,0,0,0,0,6.6,0,0,78.94,0,0,7.72,321.07,0,40.23,57.94,0,0,7.59,0,0,1.83,0,0,20.94,0,2.09,2.93,14.71,0
