stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,49.58,496.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,71.04,381.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05,0,0,0,7.5,0,6.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,19.96,6.65,0,7.2,0,0,47.51,0,0,0,0,0,9.64,0,0,0,0,0,0,0,0,0,0,0,341.86,17.54,0,0,64.72,0,0,5.5,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,38.2,0,9.45,21.8,0,0,0,0,0,8.56,0,0,0,0,0,0,0,0,0,0,0,312.21,8.03,0,0,89.27,0,0,0,0,5.84,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.75,14.33,6.16,1.03,0,0,0,1.01,1.33,1.35,0,0,0.95,0,0,0,1.08,11.93,0,0,5.8,114.01,3.59,0.87,6.26,3.55,0,6.13,0.91,18.51,2.16,0,10.63,43.62,0,0,5.12,0,0
 24-34,0,0,1.05,0.62,12.46,2.67,12.27,0,0,0,9.32,0,0,0,0.88,3.1,0,2.64,0.61,0,19.7,0,0,11.59,252.83,1.34,0,1.98,0,0,20.99,0,0,0.7,0,1.41,60.22,0,0,19.87,0,2.37
 36-46,0,0,0,0,1.48,0,41.63,0,1.3,0.87,16.95,0,0,0.56,0.56,0,0,0,1.55,0,35.12,0,1.42,8.25,328.28,1.07,1.28,0.63,0,0,15.24,0,0,1.25,0,0,86.12,0,0,10.82,0,0
 48-58,0,0,0,0,6.11,0,66.68,4.03,0.63,1.04,29.82,0,0,0.58,9.72,0.55,0,0,0,0.7,38.02,0,0,5.46,143.37,0,0,1.06,0,0,21.81,0,0,0.99,0,0,39.3,0,0,11.35,0,1.31
 60-70,0,0,0.65,0,10.1,0,55.78,0.83,1.61,0.9,25,0,0,1.38,7.65,0.71,0,0,0,2.31,43.69,0,0,3.93,154.49,3.8,2.2,0.8,0,0,22.74,0,0,0.59,0,0,31.8,2.51,0,7.33,0,0
 72-82,0,0,0,0,5.15,1.51,39.92,0,0,0,38.01,1.55,0,0,3.98,0,0,1.33,0,0,39.22,0.83,7.62,4.21,134.24,0,2.65,1.17,0,1.9,5.73,0,0,0.61,0,0,17.9,0.74,0.75,15.32,1.64,0
 84-94,0,0,1.11,0,12.83,6.77,59.33,0,0,3.54,16.12,0.62,0,4.13,14.86,1.76,0,0.78,7.22,0,39.44,0,0,7.29,97.9,0.64,0,4.29,3.85,0,43.76,0,0,4.98,0,0,4.34,0,1.25,26.89,4.09,2.4
 96-106,0,0,0.99,0,7.87,4.86,51.71,0,5.04,0,26.65,1.39,0,0,15.02,3.86,2.7,1.24,0,0,52.28,0,0,0.76,70.06,0.75,2.87,2.14,0,2.14,28.44,0,0,0,0.64,0,4.8,0.58,0,22.12,2.29,0.62
108-118,0,0,0,0,11.58,6.24,66.34,0.68,1.61,0.6,28.78,0.66,0,0.47,19.18,1.1,3.3,2.23,1.05,2.3,38.16,2.75,0.46,5,86.37,5.66,2.48,1.83,0,1.83,17.06,0,0,1.06,0.56,0,6.11,1.28,0,12.66,2.42,1.68
120,0,0,0,0,8.41,5.5,83.02,0,1.93,1.44,31.65,4.14,0,37.73,15.24,0,7.44,19.4,1.08,0,55.81,0,0,5.56,89.32,1.17,2.74,11.38,0,0,30.34,0,0,0,0,0,8.03,2.83,0,58.95,3.77,0
