stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,153.58,4598.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.45,0,0,0,0,0,0,0,0,0,0,0
  5-6,89.31,1429.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.82,0,0,0,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.39,0,0,10.53,0,0,0,24.12,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0,0,0,335.64,14.99,0,0,68.85,0,0,44.9,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.78,0,21.04,0,0,0,35.96,0,0,0,0,0,22.36,0,0,0,0,0,0,0,0,0,0,0,489.87,10.1,0,0,141.59,0,0,21.11,4.19,69.07,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,0.88,45.25,21.19,0,13.25,0,0,0,0,2.05,1.91,1.15,0.81,2.1,0.87,0,0,1.05,12.75,0,0,9.84,125.63,14.35,0.92,2.74,1.85,0,33.18,2.01,30.54,0,1.26,37.92,67.98,0,0,8.76,0,1.72
 24-34,0,0,0.8,1.43,14.19,0,0,25.75,0,1.37,1.41,11.91,0,0,1.65,5.65,2.21,0.7,0.77,0,0.66,23.05,0.86,0,13.67,247.18,3.65,2.29,2.62,0,0,35.34,0,0,1,0,7.53,54.42,0,0,15.9,0,0.62
 36-46,0,0,0,0,20.58,0.58,0,64.31,1.31,0,1,5.64,0,0,2.17,2.52,0.62,1.27,0.61,0,11.11,44.07,1.03,0.89,6.32,197.72,2.3,2.01,2.87,0,0,45.54,0,0,0,0,0.6,54.31,0,0,18.67,0,2.31
 48-58,0,0,0,0,2.94,0,0,74.58,1.57,0.88,0.88,20.12,0.92,0,1.61,5.11,8.67,1.79,0.5,0,5.11,55.46,0,1.58,10.7,198.28,2.14,3.67,3.71,0,0,43.56,0,0,0,0,0,42.42,0,0.42,8.48,0,19.29
 60-70,0,0,0,0,13.41,2.49,0,131.9,6.47,0.97,1.04,26.72,0.75,0,1.7,5.12,1.16,0,0,0.81,1.46,42.04,0.9,10.15,9.66,211.89,0,6.26,0,0,2.61,36.69,0,0,0.97,1.25,0,18.78,2.13,0.9,7.5,0,7.16
 72-82,0,0,0,0,8.66,11.52,1.22,138.45,0,0.53,0,40.78,1.88,0,5.75,6.7,0,2.52,1.92,6.38,0.98,76.75,2.08,2.59,7.67,157.54,0.53,7.74,1.78,0,0,16.62,0,0,2.57,0,0,32.56,1.51,4.57,38.03,0.57,0
 84-94,0,0,0,0,26.49,9.77,2.35,104.08,1.33,7.02,2.6,38.28,9.05,0,0,15.92,1.67,2.02,0.6,2.93,1.7,66.38,8.76,6.53,5.99,171.8,0.57,4.67,4.07,0,0,65.45,0,0,2.19,1.45,0,21.09,4.12,0,24.3,0.68,7.32
 96-106,0,0,1.78,0,22.77,5.83,4.51,75.42,1.69,1.84,11.79,35.48,7.6,0,2.23,21.99,1.48,2.76,4.7,2.52,1.06,70.48,1.15,1.41,5.59,127.28,0.71,3.98,4.53,0,1.3,96.62,0,0,0.6,0,0,15.38,1.22,1.15,25.53,1.93,1.06
108-118,0,0,0.85,0,28.96,7.22,4.48,85.03,0,5.35,0.73,39.99,9,0,0,16.76,0,1.52,1.06,6.25,11.11,89.85,3.64,0.97,2.09,182.05,1.3,10.56,7,0,2.98,37.15,0,0,0.46,0.41,0,7.95,0,1.28,18.27,0,3.67
120,0,0,0,0,47.58,16.2,1.89,83.97,0,2.35,1.44,41.97,15.8,0,0,24.34,0,2.93,0,3.25,1.51,39.78,0,32.57,1.94,251.93,0,0,1.76,0,0,25.82,0,0,2.47,0,0,1.74,0,0,55.17,9.46,0
