stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,3312.02,47201.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,5609.64,64449.37,0,101.19,0,0,0,0,0,0,0,0,0,315.03,0,0,0,0,0,0,0,0,0,0,0,2579.52,216.17,0,0,727.7,0,1449.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,1979.03,1399.16,0,2411.05,0,5.95,0,4164.75,0,0,0,0,0,1982.77,0,0,0,0,0,0,0,0,0,0,0,41431.57,2173.31,0,0,14623.14,0,94.84,269.93,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,834.51,0,1848.85,0,186.88,0,2597.59,0,0,0,0,0,624.24,0,0,0,0,0,14.36,0,0,0,0,3.87,25009.61,1558.57,0,0,9556.17,0,19.5,186.66,34.97,1297.36,0,124.78,43.63,0,0,0,0,0
 14-21,1.77,12.15,12.09,324.89,5672.65,1516.07,0,1674.57,0,37.28,0,679.22,261.78,185,61.98,116.11,181.63,5.01,14.04,57.5,132.46,2020.98,29.52,0,1950.45,18034.02,1636.64,84.43,377.9,1006.63,0,461.53,77.01,4099.13,553.81,660.33,5954.97,9931.51,0,0,230.31,0,143.03
 24-34,4.9,0.83,19.93,92.07,1662.78,177.39,0,1377.71,0,101.07,42.19,843.23,55.68,51.78,91.08,236.39,253.2,54.45,109.82,83.76,315.54,2300.39,50.99,5.03,1300.62,15267.28,441.83,218.13,213.02,10.77,0.99,505.71,5.28,30.21,198.84,94.64,703.24,5519.29,0,0,775.3,0,433.94
 36-46,0,0,15.19,12.73,615.8,36.44,0,1806.48,9.81,72.81,117.2,1367.01,34.59,21.15,67.12,403.13,92.85,149.85,79.89,57.66,413.01,2326.5,24.23,52.41,744.88,13637.28,482.09,246.13,151.06,5.14,1.74,446.51,13.96,16.68,139.89,48.44,7.58,4863.37,0,5.4,579.58,2.33,461.93
 48-58,6.92,0,6.09,6.93,543.14,35.78,0,2759.87,15.44,115.51,136.45,2362.8,23.4,136.53,83.23,304.88,68.86,144.84,65.98,30.23,250.25,2849.76,29.92,84.31,533.76,9157.13,288.91,144.54,134.94,0,14.82,416.97,1.77,4.52,45.82,21.57,0.83,3820.4,0,16.29,399.94,4.95,703.51
 60-70,1.61,0,8.39,0.68,579.62,25.56,0.59,3385.51,31.62,140.95,133.66,2763.59,77.99,97.88,96.76,475.47,60.34,213.51,72.61,15.5,174.59,3820.78,34.14,164.41,404.83,6495.32,153.49,136.83,141.09,0.81,19.55,465.9,1.49,1.38,42.5,14.21,0,1882,13.03,85.14,397.56,48.03,661.73
 72-82,0,0,45.7,4.63,647.69,92.67,1.2,3420.18,31.78,136.97,280.63,3959.8,190.96,36.86,121.26,436,84.52,244.73,105.14,48.84,106.16,5318.83,62.99,198.1,420.58,5466.02,133.09,300.53,218,1.13,52.36,517.93,6.09,0,58.45,9.18,0,1063.29,48.64,138.16,705.22,132.53,579.89
 84-94,6.16,0,55.81,15.13,1200.17,159.54,9.88,2970.67,28.02,236.72,165.73,3144.9,369.03,39.62,103.08,576.92,170.53,285.94,130.12,82.41,177.17,4823.49,58.7,170.15,349.95,3896.29,150.62,374.26,239.09,3.85,51.42,1496.41,1.4,0,121.98,9.15,0,923.77,154.33,196.76,723.71,166.06,443.59
 96-106,2.25,0,80.39,29.47,1692.53,298.16,8.36,2788.29,41.41,368.39,242.63,3923.19,647.23,3.7,211.09,854.28,223.29,338.08,206.52,189.61,84.91,5339.37,125.88,285.45,400.1,3803.67,143,716.08,355.97,10.66,116.73,1775.2,41.2,0,113.34,8.8,0,585.42,276.83,275.13,1116.64,258.72,482.99
108-118,3.4,0,49,35.04,1626.3,204.34,22.28,2620.15,26.67,378.34,163.69,3621.52,647.21,0,108.97,716.98,205.15,444.82,150.01,161.78,152.61,5567.91,138.1,222.95,382.56,5503.85,134.69,476.25,309.23,0,128.08,1294.2,2.17,0,102.73,8.08,0,437.48,266.49,236.52,904.79,192.14,406.65
120,4.68,0,31.69,18.45,982.96,131.84,6.19,1624.21,18.52,205.3,107.76,2677.17,402.98,5.2,153.39,766.55,113.18,255.45,91.16,75.07,51.13,3513.43,56.81,223.37,251.76,4635.88,167.03,457.64,214.12,19.84,128.41,769.21,0,0,55.45,6.5,0,347.95,65.92,167.1,734.62,232.24,157.13
