stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,120.61,2616.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,53.95,1289.22,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,88.55,7.03,0,0,27.56,0,6.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,30.06,53.75,0,57.97,0,0,108.59,0,0,0,0,0,27.24,0,0,0,0,0,0,0,0,0,0,0,879.4,40.35,0,0,367.48,0,0,70.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,60.57,0,119.11,0,12.69,195.96,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,1385.11,72.68,0,0,528.89,0,4.49,25.18,0,77.15,0,0,0,0,0,0,0,0
 14-21,0,0.93,0,1.98,80.73,11.28,27.55,0,1.17,0,17.01,1.28,0,0,0,0,0,0,0.93,0,36.16,0,0,26.09,407.08,17.86,3.46,11.29,16.63,0,11.42,14.91,86.22,15.56,0,54,177.38,0,0,9.47,0,0
 24-34,0,0,0.66,2.56,25.28,5.86,64.92,1.2,2.4,1.31,28.22,2.01,4.49,6.08,1.47,4.01,1.57,4.68,1.26,0.83,107.09,0,0,56.54,939.34,5.86,20.02,11.04,0,1.61,27.55,0,4.3,9.07,0,8.26,231.75,0,0,61.93,0,0.72
 36-46,0,0,0.94,0,9.32,0,96.79,0,11.79,6.01,60.25,0,0,0.56,19.54,0.71,4.54,0.68,5.65,8.67,112.09,0.68,6.64,30.37,652.15,4.27,36.61,3.14,0,0.77,29.81,0,1.78,7.26,0,0,150.08,0,0.85,17.39,0,14.07
 48-58,0,0,0.44,0,21.51,0,205.24,1.13,0.39,7.71,119.92,0,0,4.93,1.54,0,0,0.94,0,2,128.97,0,1.69,23.45,695.98,0.96,25.32,9.26,0,1.64,1.29,0,0,2.59,0,0,128.21,0,0,15.83,0,14.07
 60-70,0,0,0,0,15.32,0,174.48,0,5.15,5.95,73.33,1.69,0,3.63,7.09,0,0,1.69,4.42,0,111.13,0,2.74,12.5,398.13,8.85,35.47,8.75,0,1.81,9.41,0.64,0,4.03,0,0,66.32,0,3.4,12.65,0,14.11
 72-82,0,0,3.27,0,9.49,1.79,198.54,0.56,0,13.07,119.42,2.86,0,1.65,2,0.63,0.75,4.56,0,0.49,180.06,0,7.97,13.02,480.02,0,45,6.33,0,0,5.23,0,0,1.2,0,0,69.59,1.96,3.16,23.22,3.57,9.56
 84-94,0,0,7.66,0,14.98,10.6,132.67,1.17,1.15,6.32,114.85,2.79,0.77,1.14,5.6,2.33,0.58,4.66,10.26,2.08,133.54,0.58,17.91,10.33,399.11,1.17,36.26,18.33,0,2.08,8.95,0,0,1.62,1.3,0,42.72,1.81,3.73,30.83,7.1,0.55
 96-106,0,0,5.33,0,14.7,9.05,136.04,2.37,2.93,7.05,142.7,3.06,0,1.99,10.06,0.76,2.41,6,9.06,0,124.21,0.68,4.34,9.28,311.04,1.19,97.02,16.93,0,7.05,3.98,0,0,0,0,0,22.01,2.04,0.76,27.24,4.82,15.21
108-118,0,0,3.89,0,26.18,11.36,95.45,0,2.14,7.87,100.24,4.38,0,1.28,3.78,2.2,1.02,8.6,12.64,2.65,151.89,0,1.32,7.67,519.81,1.48,46.31,18.43,0,7.98,3.27,0,0,5.39,0,0,9.99,0.71,1.94,26.15,1.72,10.1
120,0,0,0,0,43.55,9.89,178.86,0,14.67,6.19,114.95,10.55,0,6.2,3.64,6.31,3.81,1.54,0,0,152.87,0,21.23,12.87,558.25,0,45.32,10.51,0,0,23.85,0,0,5.04,0,0,23.73,0,10.92,26.16,14.78,0
