stage,axial,blastomeres,eye,glial,hatching.gland,lateral.line,neural,paraxial.mesoderm,periderm,spinal.cord
  3-4,10.56,56.75,0,0,0,0,0,0,0,0
  5-6,0,38.01,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,9.23,4.89,0,0
 10-12,0,0,4.27,0,9.63,0,13.59,0,0,0
 14-21,0,0,0,0,0,0,1.82,0,0,0
 24-34,0,0,0,0,0,0.68,0.8,0,0,0
 36-46,0,0,1.14,0,0,0,0,0,0.74,1.44
 60-70,0,0,2.02,0,0,0,0,0,0,0
 84-94,0,0,0,0.73,0,0,0,0,0.57,0
108-118,0,0,1.7,0,0,0,1.96,0,0,0
120,0,0,0,0,0,0,18.42,0,0,0
