stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,581.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.77,815.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56,0,0,0,17.03,0,14.58,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.67,24.55,0,19.59,0,0,18.06,0,0,0,0,0,22.37,0,0,0,0,0,0,0,0,0,0,0,371.13,16.48,0,0,119.92,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,14.8,0,5.34,28.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.46,18.25,0,0,135.88,0,0,5.47,0,30.22,0,7.89,0,0,0,0,0,0
 14-21,0,0,0,0,5.62,2.74,9.98,0,0,0,3.41,0,0,0,0,0.95,0,0,0,0,7.27,0,0,11.48,115.07,4.85,0,1.07,4.09,0,0,0,13.13,0,143.11,149.21,53.11,0,0,3.41,0,0
 24-34,0,0,0,0,6.48,0,21.11,0,0,0,10.71,0,1.11,0.67,0,0,0,0,0,0.62,15.39,0,0,8.4,319.18,0,1.42,0.66,0,0,0.61,0,0,0,4.35,10.35,93.13,0,0,4.93,0,3
 36-46,0,0,0,0.56,0,4.49,18.28,0.68,0.79,0,0,0,0,1.67,0,0,0,0.62,0,0,6.79,0,0,2.81,198.53,0.84,0,0,0,0,10.81,0,0,0,0,0,52.52,0,0,1.09,0,0
 48-58,0,0,0,0,13.12,0,30.85,1.14,0.38,0,12.88,0,0,0,0,0,0,0.46,0,0,23.91,0,1.2,17.37,283.62,0,0.37,0,0,0,1.14,0,0,0,1.65,0,32.65,0,0.98,0,0.78,6.02
 60-70,0,0,0,0,1.18,0,174.22,8.15,1.57,0,2.88,0,0,0,4.08,0,2.45,0,0,0,14.12,0,10.5,22.37,424.7,0,0.74,0,0,0,3.51,0,0,0,0,0,33.07,0,8.36,0,2.81,0
 72-82,0,0,0.62,0,5.35,0,625.89,4.38,0,0,6.93,1.04,0,0,0.59,0.63,0,0,0,0,35.14,0,0.72,1.34,516.02,0,0,0,0,0,5.73,0,0,0,0,0,36.97,0,0.5,5.75,1.29,0.67
 84-94,0,0,5.51,0,1.45,0,379.46,2.88,0,0,15.89,6.8,0,0,0,0,2.28,0,0,0.83,24.25,6.26,3.34,2.29,346.3,0,0,0,0,0,7.14,0,0,0,1.43,0,37.68,0,2.97,1.48,13.02,0
 96-106,0,0,8.74,0,6.74,2.5,489.95,0.71,1.9,0,30.01,4.24,0,0,0,0,0,0,0,0,48.36,0,14.98,1.37,442.51,0,0,0.93,0,0,3.2,0,0,0,0.6,0,13.84,0,7.48,0.74,13.77,1.4
108-118,0,0,8.53,0,24.18,1.37,381.96,0,0,0.6,24.05,14.17,0,0,5.09,1.68,8,0,1.9,0,8.62,1.25,1.29,7.21,436.25,0.67,0,0,0,0,2.27,0,0,0.41,0,0,16.41,0.48,3.41,1.53,11.72,0
120,0,0,1.37,0,9.38,7.94,427.64,0,0,19.12,31.91,0,0,0,5.69,0,0,0,0,0,32.24,0,0,7.74,862.05,1.18,0,0,0,2.54,6.6,0,0,0,0,0,32.75,0,0,20.73,50.61,0
