stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,88.09,1664.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.79,0,0,0,0,0,0,0,0,0,0,0
  5-6,92.15,2260.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45,27.64,0,0,34.74,0,25.03,0,0,0,0,0,0,0,0,0,0,0
  7-9,138.41,45.17,0,196.83,0,0,209.3,0,0,0,0,0,113.64,0,0,0,0,0,0,0,0,0,0,0,2289.84,143.55,0,0,932.15,0,15.66,12.44,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,76.16,0,365.01,0,55.04,200.27,0,0,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,2794.44,233.42,0,0,1250.08,0,18.54,28.64,8.86,192.26,0,5.88,6.76,0,0,0,0,0
 14-21,0,0,0,14.87,279.39,56.79,29.27,0,0.87,0,19.71,11.91,0,1.52,3.94,6.42,0,0,0,5.45,79.98,0,0,78.6,552.72,36.37,3.89,4.37,12.42,0,13.08,1.44,101.86,14.69,5.6,70.39,197.39,0,0,5.38,0,9.25
 24-34,0,0,0.84,5.08,99.04,5.03,124.9,0,9.29,5.12,45.8,5.33,0,1.04,19.73,13.11,0,10.42,4.23,4.49,191.79,4.47,1.58,125.11,1306.39,9.95,9.48,27.95,0,4.96,50.46,0,0,6.98,1.64,27.9,356.34,0,0,62.47,0,13.19
 36-46,0,0,0,0,65.96,4.42,227.59,0,3.59,4.05,45,0.83,0,5.31,8.32,9.33,3.3,2.64,8.04,7.55,242.17,1.01,1.49,56.71,833.94,3.15,11.9,7.76,0,0,90.13,0,0,4.79,0.74,1.34,248.22,0,0,38.45,0,12.29
 48-58,0.39,1.29,0.86,0.43,84.37,1.6,353.42,0.6,13.07,12.92,104.13,5,0.37,2.61,41.82,2.13,7.37,7.92,3.18,6.8,372.52,0.56,15.68,64.77,707.86,6.46,11.72,21.64,0,1.17,52.5,0,0,2.49,3.35,0,158.88,0,3.15,47.08,0,11.72
 60-70,0,0,2.69,0,72.76,13.89,351.14,0.66,10.68,28.24,87.05,7.32,0,9.34,23.56,4.37,2.33,7.93,3.19,2.67,380.78,3.53,29.27,50.8,482.22,13.5,10.01,34.1,0,0.84,27.77,0,0,4.64,1.34,0,72.46,5.25,6.05,26.49,0,8.67
 72-82,0,0,1.83,0.62,41.49,13.19,402.29,0.52,2.53,26.1,131.08,21.53,0,10.67,26.62,9.43,2.91,9.55,1.08,1.32,514.79,10.12,26.35,41.11,487.78,0.55,16.72,19.92,0,13.71,24.69,0,0,3.37,0,0,60.12,7.55,13.96,50.36,14.13,8.83
 84-94,0,0,11.63,1,68.03,24.71,280.41,0,9.13,12.72,99.01,23.43,0,4.68,59.08,6.26,9.77,8.88,7.74,2.21,346.76,9.36,35.81,49.6,349.72,5.48,14.42,14.91,0,6.99,93.28,0,0,5.04,0,0,56.17,16.4,12.38,70.93,13.23,4.52
 96-106,0,0,5.42,0,82.89,40.31,271.55,2.5,6.42,25.91,91.43,15.79,0,17.62,57.58,6,8.41,16.77,0.62,1.34,306.14,0,11.55,28.26,242.82,1.6,18.6,18.62,0,10.16,94.54,0,0,5.07,0.82,0,20.88,22.03,20.39,66.39,13.66,9.25
108-118,0.5,0,2.63,0.93,80.75,11.53,252.27,0.46,25.59,6.65,112.08,19.15,0,3.32,57.27,5.8,19.11,8.51,13.92,4.28,337.34,7.9,6.98,42.36,424.04,6.94,28.26,23.66,0,7.52,46.65,0,0,3.25,0.41,0,20.01,7.26,3.53,56,11.94,17.19
120,0,0,0,0,126.47,5.48,188.86,0,4.74,7.26,189.2,24.15,0,9.81,134.44,11.05,5.61,5.58,3.28,4.02,422.07,11.34,13.07,79.25,520.39,23.88,38.2,15.46,0,38.82,80,0,0,1.56,0,0,3.61,9.16,1.46,82.79,20.62,6.91
