stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,241.3,5856.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.4,0,0,0,0,0,0,0,0,0,0,0
  5-6,154.83,3107.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.09,15.57,0,0,7.11,0,32.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,17.72,50.93,0,45.14,0,0,100.34,0,0,0,0,0,13.74,0,0,0,0,0,0,0,0,0,0,0,907.71,49.77,0,0,261.17,0,0,43.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.72,0,35.06,0,4.44,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.49,29.08,0,0,139.33,0,0,43.32,6.12,15.79,0,7.77,0,0,0,0,0,0
 14-21,2.31,0,4.44,2.93,72.95,39,35.54,0,0,0,17.71,3.89,0,5.43,5.26,2.53,0,0,5.43,1.91,36.41,0.95,0,31.87,530.48,20.1,3.87,8.86,0.9,0,4.5,6.63,42.26,4.38,14.88,75.29,227.47,0,0,22.98,0,0.87
 24-34,0,0,5.36,0.64,29.36,22.58,59.71,0,8.19,2.19,37.97,0,4.33,6.12,16.49,13.38,0,9.1,4.32,9.36,92.64,3.56,0,44.12,1451.77,4.91,19.9,21.17,0,0,17.12,1.92,0.95,10.16,16.2,12.47,377.52,0,0,103.78,0,9.46
 36-46,0,0,0.95,0,8.44,20.5,179.68,0,1.94,1.21,126.46,0.65,0,18.43,37.5,0,1.3,3.54,0,15.65,99.7,2.22,3.44,43.74,1768.14,4.18,10.96,4.55,0,0,46.32,0,0,0,10.1,0.69,458.43,0,0,49.14,0,5.6
 48-58,0,0,5.93,0,7.02,20.81,295.54,1.69,3.76,8.41,185.48,0,12.55,3.92,40.7,0.38,1.44,5.07,1.47,13.34,120.27,3.44,0,17.71,1245.4,2.99,14.43,9.42,0,0,58.12,0,0,0.61,7.28,0,376.71,0,0.37,40.38,0,18.83
 60-70,0,0,1.49,0,16.75,19.31,651.89,2.2,8.03,8.33,247.47,1.23,11.1,3.19,48.62,0,0.88,7.37,0,11.04,177.19,2.43,3.15,29.82,1217.59,1.46,8.85,30.9,0,2.3,55.04,0,0,0,7.61,0,253.08,3.09,4.13,33.9,0,38.04
 72-82,0,0,11.7,0.75,17.69,96.25,759.77,1.72,8.81,27.56,416.42,3.95,3.22,2.47,39.81,4.29,1.03,28.47,4.27,7.21,251.2,12.02,9.88,16.61,1419.44,1.16,32.43,67.62,0,5.71,52.3,0,0,0,1.98,0,163.09,1.84,8.81,50.6,6.26,15.05
 84-94,5.55,0,6.89,0,23.44,99.72,672.11,0.57,13.03,8.11,308.94,6.7,5.61,2.7,70.46,3.48,6.31,19.18,0.57,9.37,275.57,9.43,5.53,25,1049.02,0,22.78,66.83,0,4.48,126.94,0,0,1.61,0.57,0,129.6,4.66,18.71,61.99,16.4,7.12
 96-106,0,0,4.25,0,44.62,168.85,845.83,2.4,26.53,27.26,498.75,19.12,1.06,4.79,64.92,1.73,8.9,27.75,18.75,1.98,250.01,21.74,7.91,25.94,1178.09,0.91,41.99,78.06,0,7.26,102.31,1.86,0,1.71,2,0,90.63,3.14,21.64,78.05,17.92,29.59
108-118,0,0,7.54,2.15,56.53,89.5,972.44,5.98,24.9,21.03,559.85,29.45,0,0.99,58.6,5.92,17.64,29.03,1.36,12.84,291.66,12.61,8.49,14.44,1938.92,3.66,26.17,48.54,0,12.47,83.35,0.48,0,2.57,5.53,0,59.02,3.56,4.02,64.67,8.65,24.03
120,0,0,5.37,1.66,101.13,132.52,651.36,6.31,21.02,14.51,832.83,22.84,0,0,79.84,24.33,10.81,38.89,0,0,298.7,0,7.03,25.71,2466.23,4.62,30.79,46.94,0,19.21,126.31,0,0,1.58,0,0,155.66,4.25,25.94,66.17,24.93,30.86
