stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,133.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.61,0,0,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.04,0,0,0,3.3,0,0,0,10.16,0,0,9.39,0,0,0,0,0
 14-21,0,0,0,0.86,5621.38,0,0,1.66,0,1,0,355.13,0,2.86,0,0,0,0,1.55,0,0,4.78,17.04,0,7.53,529.88,0.83,11.49,0,2.29,0,8.79,1.99,0,0,11.15,2158.21,0,0,0,0,0
 24-34,0,0,0,0.76,9420.6,1.38,0,60.28,0,300.16,0,939.9,0.63,2.28,5.01,0,0.69,3.74,58.04,0,4.27,81.85,172.99,3.65,83.78,1758.04,11.94,50.65,7.93,0,0,28.84,2.17,1.45,7.04,7.53,4155.02,0,0,22.12,0,0
 36-46,0,0,0.85,0,4552.83,0,0,36.03,0,597.67,0,627.68,0,0,0.56,0,2.92,0,121.13,9.75,0,30.11,30.85,1.42,7.32,720.56,3.16,29.5,2.06,0,0,46.24,0,0,0,2.35,2427.26,0,0,10.58,0,0
 48-58,0,0,0,0,2675.63,0,0,115.08,1.65,1066.21,1.05,468.79,0,0,1.77,1.91,0,0,62.06,0,3.07,36.01,24.31,0.45,17.04,478.59,0,15.36,6.25,0,0.46,47.79,0,0,5.61,0,1601.11,0,0,3.5,0,16.78
 60-70,0,0,0,0,1377.72,0,0,38.52,2.41,760.49,3.27,109.08,0.84,0,0,4.72,0,0,20.45,0,0,10.52,18.28,0,2.21,181.14,0,8.19,1.77,0,0,8.84,0,1.68,0,0,299.62,0,0,0,0,0
 72-82,0,0,0,0,724.31,2.99,0,38.26,0,451.91,0,159.97,1.15,0,0,0,0,0,11.48,0,0,17.74,8.57,3.24,1.44,96.88,0,11.4,0.9,0,0,4.63,0,0,0,0,105.65,0.53,0,0,5.59,2.08
 84-94,0,0,0,0,1290.46,4.22,0,37.65,0,777.91,0,164.93,0.69,0,0,1.52,2.71,0.62,14.79,0,0,9.94,7.93,0,2.22,58.15,0,14.28,1.4,0,0,1.84,0,0.95,0,0,134.92,9.02,0,0,2.21,0
 96-106,0,0,3.35,0,1022.54,3.01,0,40.59,0.62,550.27,3.03,172.03,7.46,0,0.62,1.81,0.88,0,19.79,7.43,0,13.93,18.56,0,1.2,78.36,0,38.9,1.69,0,0,12.46,0,0,0,0,137.48,4.59,1.2,6.64,2.96,0
108-118,0,0,0,0,868.37,0,0.95,43.18,0,565.23,3.23,93.69,5.46,0,0,0,0,0,14.62,0,0,21.52,9.08,0,1.05,86.98,0,15.3,6.06,0,0,1.47,0,0.42,0,0,62.95,7.1,0.84,4.07,0,0
120,2.23,0,0,0,695.96,3.03,0,9.1,0,423.38,0,69.36,6.8,0,0,1.18,0,0,6.38,0,0,17.83,23.74,0,0,48.85,0,15.6,0,0,0,0,0,1.23,0,0,71.06,6.18,0,0,5.87,0
