stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.54,783.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33,0,0,0,0,0,0,0,0,0,0
  5-6,84.5,901.54,0,10.71,0,0,0,0,0,0,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,15.35,0,0,0,8.65,0,15.87,0,0,0,0,0,0,0,0,0,0
  7-9,18.31,82.48,0,69.53,0,0,0,140.07,0,0,0,0,0,49.09,0,0,0,0,0,0,0,0,0,0,0,1092.81,33.03,0,0,404.43,0,6.61,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,71.64,0,43.56,0,0,0,111.38,0,0,0,0,0,20.21,0,0,0,0,0,0,0,0,0,0,0,1060.54,40.6,0,0,441.87,0,0,4.56,44.54,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,1.21,0.92,0,3.48,0,0,0,0.93,0,0,0,0,0.99,0,0,0,0,5.67,0,0,1.03,78.89,0,0,1.09,0,0,0.96,3.33,0,0,3.48,13.32,0,0,0,0,0
 24-34,0,0,0.71,1.99,4.26,0,0,25.21,0,0,0,2.39,0,0,0,0,0,0,0,0,0,15.72,0,0,3.73,247.55,1.39,0,0,0,0,18.91,0,0.83,1.1,1.53,48.8,0,0,0,0,0
 36-46,0,0,0,0,2.98,1.04,0,84.78,2.44,0,0,7.27,0,0,0,0,0,0,0,0,0,27.17,1.16,0,5.84,286.59,0.72,0,0,0,0,5.56,0,0,0,0,72.67,0,0,1.98,0.78,0
 48-58,0,0,0,0,1.19,0,0,97.43,1.6,0,1.97,17.55,0,0,0,0,0,0,0,0,0,22.7,0,4.65,6.91,216.97,0.56,2.76,4.32,0,0,7.04,0,0,0,0,43.01,0,0,2.27,0,0
 60-70,0,0,0,0,2.16,0,0,128.04,0,0,1.38,19.74,4.37,0,0,0,0,6.42,0.84,0.81,0,30.27,0,1.14,0,234.5,14.43,0,0,0,1.65,13.19,0,0,0,0,26.37,0,0,0,0,0
 72-82,0,0,0,0,10.09,0.71,0.76,90.52,0,0,3.15,23.33,0,0,0.5,0,0,0,0,0,0,40.09,0,2.09,9.45,104.54,0,6.74,0.87,0,0,2.58,0,1.77,1.5,0,17.13,1.72,1.23,2.42,1.87,0
 84-94,0,0,0,0,4.64,0,0,71.64,0,3.28,4.87,22.16,2.27,0,0,0,0,0,0,0.57,6.37,32.16,0,3.22,5.91,97.66,0.65,0,1.55,0,0,11.67,0,0,0,0,10.49,0,1.79,3.63,0.75,0
 96-106,0,0,0,0,3.08,1.85,0,79.77,0,2.15,2.75,16.4,2.25,0,0,0,0,0,1.64,1.98,0,16.29,4.41,0,0.57,100.09,0,1.63,2.9,0,0,18.39,0,0,0,0,5.77,0,2.03,3.33,0.58,0
108-118,0,0,0,0,11.9,0,1.35,55.29,0,0.53,2.21,14.23,3.48,0,0,0.61,0.81,0,0,0.45,0,26.99,0.7,2.51,2.75,134.76,2.69,3.75,7.09,0,1.57,10.2,0,0,0,0,4.66,2.51,0,5.35,0,3.27
120,0,0,0,0,17.54,1.76,0,67.67,0,2.41,0,40.23,9.28,0,0,0,6.12,0,0,0,0,20.54,3.43,0,4.37,102.19,0,0,1.66,0,0,2.29,0,0,0,0,9.43,0,0,7.98,0,0
