stage,epidermis,eye,glial,immune,melanocytes,mesenchyme,mural.cell,neural,paraxial.mesoderm,spinal.cord,xanthophores
  7-9,0,0,0,0,0,0,0,0,7.62,0,0
 14-21,0,0.84,0,0,0,0.84,0,1.56,0,6.45,0
 24-34,0,3.58,0,0,5.37,1.67,0,0.67,0,0.96,0
 36-46,0,0,0,0,3.36,0,0,0.61,0,0,0
 48-58,0,0,0,0,0.85,0,0,0,0,0,0.94
 72-82,0,0,0.51,1.18,0.62,0,0,0,0,0,0
 84-94,0,0,0,4.23,0,0,0,0,0,0,0
 96-106,0,0,0,4.89,0,0,0.59,3.54,0,0,0
108-118,0,0,0,13.6,0.51,0,0,0,0,0,0
120,5.43,0,0,90.98,0,0,0,7.19,0,0,0
