stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,318.74,114.42,0,392.29,12.26,20.43,0,8.17,0,0,32.69,0,44.95,0,0,16.35,4.09,77.64,375.95,2035.03,559.84,0,0,0,0,310.57,3403.98,16.35,0,0,57.21,0,0,0,0,0,0,16.35,0,0,0
72hpf,147.63,74.89,0,182.93,46,54.56,0,20.33,0,0,23.54,1.07,0,0,0,36.37,1.07,127.31,684.67,101.63,360.52,0,25.67,11.77,6.42,1500.92,608.71,6.42,44.93,0,340.19,6.42,0,14.98,134.79,50.28,22.47,49.21,0,0,0
21Day,350.7,81.65,14.72,986.5,33.46,244.95,0,222.2,0,4.02,105.74,0,0,30.79,41.49,444.39,37.48,50.86,417.62,443.05,1165.86,2.68,1.34,161.96,4.02,634.46,299.83,5.35,93.7,0,489.9,113.78,0,57.56,145.9,60.23,120.47,34.8,0,0,190.07
3Month,9.6,84.15,24,765.96,7.36,0,13.76,14.08,2.88,98.22,631.26,0.64,0,717.01,986.4,56.95,250.2,44.47,256.6,490.48,262.36,49.91,2.88,103.02,36.15,34.87,4.48,22.08,51.83,0,9.92,28.8,2.56,1246.52,16,1.92,0.64,4.16,65.27,193.89,320.59
22Month,4.37,217.02,27.33,294.1,7.11,0,18.59,18.04,4.37,62.32,1595.68,88.56,0,1486.35,453.72,148.69,318.15,13.12,84.18,818.34,315.42,11.48,34.99,79.26,4.92,26.79,5.47,28.43,97.85,10.39,12.03,11.48,0,364.62,46.47,24.05,0,2.73,14.21,0,192.42
