stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,518.97,151.2,0,805.02,32.69,36.78,0,12.26,0,0,8.17,0,32.69,0,0,8.17,0,89.9,269.7,690.6,2210.74,0,0,0,12.26,702.86,18057.82,8.17,0,0,277.88,0,0,0,0,0,0,77.64,0,0,0
72hpf,469.64,126.24,1.07,478.2,94.14,129.44,0,65.26,0,0,11.77,0,0,6.42,0,89.86,1.07,535.97,788.44,97.35,1376.82,0,176.52,26.74,11.77,4761.64,6348.14,11.77,48.14,0,838.72,93.07,0,2.14,402.24,46,25.67,69.54,0,0,1.07
21Day,659.9,62.91,28.11,1472.39,26.77,487.23,0,643.83,0,10.71,85.67,9.37,0,64.25,29.45,637.14,105.74,97.71,476.52,266.37,1746.79,4.02,1.34,145.9,5.35,1102.95,1880.64,13.39,44.17,0,607.69,156.61,0,26.77,220.86,46.85,58.9,36.14,1.34,0,180.7
3Month,6.08,38.39,18.88,674.45,2.88,0,11.84,36.47,0.96,61.43,263.32,1.6,0,583.91,127.98,70.39,297.55,44.47,159.97,223,189.09,34.23,0.96,41.91,46.39,21.44,13.76,28.16,30.4,0,14.4,30.08,0.32,1348.91,7.68,0.32,0,2.88,67.51,176.93,249.24
22Month,2.19,72.16,44.83,358.61,2.19,0,24.05,43.73,1.09,49.75,757.66,227.95,0,2668.77,94.02,256.38,485.43,15.85,42.64,532.99,280.98,16.95,65.6,37.17,4.37,29.52,10.39,30.07,65.6,18.04,13.67,7.65,0,192.97,25.69,24.6,0,2.19,14.21,1.09,127.37
