stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,2.14,0,1.07,0,0,0,0,7.49,2.14,1.07,0,0,3.21,117.68,0,0,1.07,0,0,0,0,0,0
21Day,299.83,38.82,32.12,690.68,38.82,468.49,0,104.41,0,5.35,22.76,1.34,70.94,25.43,295.82,92.36,78.97,733.52,186.06,733.52,0,0,60.23,1.34,1053.43,381.48,24.09,66.93,0,437.7,102132.75,0,4.02,120.47,65.59,344,38.82,0,0,157.95
3Month,2.56,30.4,19.84,242.84,1.6,0,7.36,1.28,1.28,61.43,89.59,0.32,490.48,139.18,8.96,180.45,30.72,88.31,80.95,94.39,17.92,7.04,62.39,25.6,4.8,2.88,34.23,11.84,0,5.12,28947.41,74.23,81.59,4.16,0,0,2.24,33.91,113.58,72.95
22Month,1.64,24.6,8.75,58.49,0.55,0,8.2,3.83,0,16.4,40.45,10.93,360.79,13.12,8.2,57.4,3.83,4.92,38.81,51.39,2.73,12.57,5.47,0.55,3.28,1.64,19.68,14.21,4.37,3.83,14356.24,0,5.47,7.11,2.19,0,0,3.28,0,35.53
